parclab,parcf,parcr,parcw,parcl,parcs,parclspan,parlma,parf_auto,parf_fol,parf_lab,parTheta,partheta_min,partheta_woo,partheta_roo,partheta_lit,partheta_som,pard_onset,parcronset,pard_fall,parcrfall,parCI,parlidf,parcab,parRUB,parRdsc,parCB6F,pargm,parBallBerrySlope,parBallBerry0
328.7752,11.856903,1243.6063,33352.84,-160.23398,29606.252,2.7386692,116.648964,0.37574258,0.27873656,0.46640873,0.07546317,0.0046346877,0.0001040237,0.0018884266,0.00043355025,1.39020685e-05,188.1492,55.573063,245.82883,18.860912,0.8491036,54.4071,61.576256,55.029686,0.002024538,93.35631,0.91656977,5.7977576,0.213504
276.22308,11.021793,1314.619,23198.768,207.54694,13173.612,2.5978951,121.45632,0.45123342,0.33813953,0.5487527,0.06689981,0.005788931,9.619703e-05,0.0038253514,0.0014679778,2.0318084e-05,161.17728,29.909119,270.6047,22.99838,0.84326065,50.461826,53.42596,42.50742,0.0031608276,78.522385,0.74675995,5.112738,0.079211846
475.55548,9.54549,1352.1156,42604.03,10.362135,16794.186,1.1044325,111.08198,0.39113665,0.321299,0.44414282,0.06615257,0.0029585748,0.00030825625,0.003740668,0.00053869723,-3.5003777e-05,173.49034,45.867596,217.50168,33.605286,0.85302067,66.63932,72.39191,51.421394,0.0029224807,81.854256,1.4961692,7.0731506,0.1422236
369.52405,10.908614,1037.0695,9758.627,-132.81561,21747.361,1.9066051,107.576836,0.32360417,0.3299262,0.5666721,0.07107059,0.005724044,0.0002072669,0.00300338,-6.110641e-05,7.211878e-05,188.23314,67.650185,255.22232,21.210077,0.83694607,60.259308,55.823208,64.66349,0.0022314407,85.58741,1.4554688,4.0745006,0.21043205
151.98978,8.648165,1210.5425,13066.602,69.35053,31521.164,1.6530601,98.04772,0.3605529,0.36203226,0.59311265,0.08224459,0.005204229,0.00021074197,0.0033046273,-0.00022990887,7.470975e-05,167.663,46.042988,245.85631,31.816795,0.86675066,76.21506,70.8846,44.320297,0.0026381435,99.62404,0.6518973,5.517586,0.100812055
383.89722,8.019794,1003.4811,16223.029,425.56744,16945.924,1.299335,117.97166,0.37069038,0.36710662,0.52325284,0.07754807,0.0041598342,0.000213286,0.0025426415,-0.0008317475,0.00018955414,178.11656,33.330467,222.22849,37.143703,0.8574296,58.91598,41.78044,55.176147,0.000656651,80.19017,0.979182,4.7848005,0.10456856
447.09262,10.521008,1350.3346,28162.033,-191.72499,23839.463,1.717037,117.3808,0.2783266,0.37107968,0.53784317,0.069545165,0.0043745586,0.00029671277,0.0050838487,0.0002186393,0.0001768128,187.48764,39.4069,221.06453,26.695034,0.8531001,60.86987,56.75674,52.784565,0.0035490934,76.07173,1.0783249,5.038736,0.10981874
724.8145,9.303263,1451.4069,31682.662,-327.4339,41064.363,2.1130438,113.4173,0.31257144,0.34261268,0.4427998,0.081972845,0.0060571004,0.00037052043,0.003168448,0.0017107284,-2.6961652e-05,187.79637,52.516003,216.30077,13.895432,0.8432139,64.07132,75.67827,52.12707,0.0012198008,89.531075,0.5805077,5.139541,0.24200751
595.563,9.26762,1461.5728,22145.518,93.630974,30797.518,2.7958233,124.1304,0.34267497,0.34975857,0.5190418,0.06204588,0.0033559995,0.00023194752,0.0025392622,0.0020016306,-8.590349e-05,167.27266,37.403187,245.37608,47.34879,0.7774467,66.39372,62.227585,39.894768,0.002770148,83.35851,0.9605186,6.1158175,0.19289188
526.485,9.412436,1445.4891,17020.496,-259.7069,23651.635,1.7698056,127.106705,0.3585412,0.37041175,0.42126,0.067847066,0.0041289334,0.0003854967,0.0023190654,0.00025703287,0.00021529803,174.91293,54.261406,256.92572,39.879227,0.89876443,53.744274,62.98193,61.158356,0.0026313262,78.077995,0.31980705,3.9396822,0.047853068
507.45654,11.177535,1133.2119,20730.338,4.9780025,26304.826,1.4553709,106.89443,0.28219438,0.35023373,0.53830534,0.0719411,0.0057421527,0.00023198819,0.0015571751,-0.00076171494,-5.7472756e-05,171.42337,32.503315,255.71762,13.605722,0.9559876,56.17861,65.78463,50.11671,0.0037629758,78.86603,1.1193368,3.7011456,-0.0753867
69.21327,10.723087,1144.3673,14802.216,-116.62049,6782.848,1.4220374,124.82192,0.38919625,0.34408346,0.5233047,0.06719751,0.002097579,0.00022363766,0.0033673253,-0.0008095851,-2.5314848e-05,141.67352,45.21695,263.63824,41.101067,0.8388884,59.20595,58.913437,41.659824,0.0031404959,81.30259,0.7513672,7.8572173,0.054815136
515.7681,10.068603,1330.9326,26928.154,161.43921,36064.812,1.4037776,132.79475,0.3161663,0.37937754,0.580093,0.07727739,0.0050469665,0.00013963201,0.0023038192,0.0014699496,-3.7613594e-05,177.27884,50.128746,230.90399,41.28188,0.8456736,66.40498,69.00869,60.906673,0.002304355,78.67145,0.7756835,5.059066,0.1535101
147.38959,8.372199,1108.8849,11313.688,-236.34697,11424.331,1.5255275,91.62995,0.3283629,0.3121994,0.54712945,0.061302464,0.0052868226,0.00022340113,0.0037420716,0.00063756126,0.00012937824,176.53636,42.12754,275.8788,22.88841,0.9477383,70.92654,55.281345,55.30367,0.004015925,81.52156,0.5430306,5.891642,0.00945059
568.62994,10.133192,1099.5752,26271.94,100.51234,26630.123,1.8890864,102.850555,0.34859428,0.3562894,0.5155619,0.06951906,0.0039166333,7.968086e-05,0.003495861,-0.00012493439,0.00015460399,185.40399,38.888714,223.95656,36.95238,0.7627691,63.062286,57.271553,42.831753,0.0024355126,94.97818,0.2865691,5.6935973,0.03587976
166.45088,8.173207,1381.6293,2895.7322,111.058075,21177.33,1.9257864,113.66306,0.34082568,0.38620883,0.40723786,0.065760925,0.0047117104,0.00017367557,0.00428222,-0.00035089962,-9.2539114e-05,205.53616,35.976395,241.45274,39.97928,0.84215343,53.97507,67.4839,56.477676,0.0054209726,73.437614,0.8522133,4.794375,0.26763985
588.70154,10.6528015,1183.0156,16267.569,-230.61763,20920.008,2.1863675,115.829956,0.3348489,0.34156668,0.45900768,0.06660346,0.0038103554,0.00026736502,0.0024277947,-0.0006248413,6.83474e-05,186.37515,48.331886,251.17726,25.286375,0.8222137,66.19257,60.01354,66.78527,0.0021231675,82.15023,1.2160263,3.660474,0.16771112
688.1835,9.114573,1011.8459,29772.992,-84.84526,47553.457,2.0849407,108.99362,0.3920752,0.3157271,0.5910391,0.060927656,0.005388727,0.00023871523,0.0038597898,0.0008783171,-4.7407284e-05,168.32135,37.704395,254.25645,8.259235,0.77100796,58.487892,59.98279,53.585224,0.002333253,93.444016,0.77129376,6.5405,0.13817719
646.11163,9.254485,1172.4989,13502.306,175.673,28735.578,1.7095399,117.17213,0.36453325,0.33804026,0.51368654,0.063766345,0.0048240093,0.0003145856,0.0015833491,0.0003571362,5.061983e-05,133.71623,37.369255,228.86359,27.30647,0.79971194,57.00785,73.542076,43.821342,0.0002365338,86.8508,0.76329106,7.9614153,0.12478775
800.5144,8.785339,1298.6006,29523.553,236.26529,9130.256,1.5692314,99.6874,0.3585523,0.35471034,0.5725076,0.07106989,0.004543899,0.00016623964,0.0041925875,0.0020762994,6.171676e-05,191.53194,46.985195,228.40877,25.517408,0.83402824,60.377224,49.32795,57.5286,0.0032417164,88.96986,0.6800757,3.043269,0.15594792
187.55783,9.577897,1548.1102,26761.611,-2.5686302,35814.926,2.4644403,105.87091,0.31706005,0.274889,0.49446657,0.067949764,0.004925421,0.0003220119,0.004509916,0.00017154502,1.0702028e-05,134.95168,36.350933,238.81227,27.385015,0.9231319,55.522648,59.87465,41.796482,0.0021724359,91.68489,0.5330997,3.5276685,0.066881426
329.4311,10.234368,932.62036,31691.443,-205.85596,30089.535,1.316159,108.04727,0.35334274,0.33733866,0.5480634,0.06597492,0.0035346162,0.00029501514,0.0033764807,-0.00030060785,3.757521e-07,192.29323,33.18094,248.4785,36.771107,0.8841043,60.810005,68.99892,61.86613,0.0025551477,86.002426,0.33315805,7.5138364,0.17063
543.55383,10.348231,1452.049,33672.9,34.064068,19736.531,2.432017,126.50315,0.3665944,0.27524817,0.5205672,0.08214716,0.0056330725,0.00023302584,0.0042988975,0.00023043893,6.0472306e-05,162.97276,43.150093,262.02524,33.511864,0.92298484,54.690983,66.37715,46.97606,0.0034509117,79.60315,0.8077438,8.024611,0.22769745
319.21973,10.07639,1243.8821,10438.628,408.3633,32517.365,1.865851,130.30594,0.27975026,0.3479966,0.56395084,0.061700664,0.0063755563,0.00018517855,0.0023719938,-0.0005634186,5.0930572e-05,166.42854,47.15687,233.80426,45.655056,0.87134683,55.802628,53.71811,61.5323,0.0034689417,75.74272,1.1547055,4.8481913,0.227397
366.2071,10.100158,1142.298,16252.681,48.89565,25642.508,1.0479662,131.30777,0.34761268,0.29522702,0.46375427,0.06461281,0.0037788772,0.0001933737,0.001558145,-0.00046056928,7.4587197e-06,159.53618,53.324184,250.06093,35.03526,0.79149914,54.930824,60.92556,53.356728,0.0024107613,99.289055,0.8970264,6.8261967,0.26938313
110.49651,9.856066,1688.557,16871.625,-3.562535,9706.361,2.5485792,126.83484,0.40161914,0.33012056,0.54746354,0.07362416,0.0061430046,1.7369228e-05,0.0028156205,0.0006526583,-1.9909876e-05,133.31625,61.064426,264.76495,31.43007,0.9286128,51.854847,55.81633,56.546932,0.00215512,80.40699,1.6558656,5.5354714,0.21893753
313.5648,11.043872,1091.8872,21056.537,16.366354,25836.504,1.5560911,123.43247,0.381736,0.28193438,0.5218299,0.07648137,0.004149226,0.00013436649,0.0040834593,0.0019233692,9.836636e-05,159.11165,53.38512,275.30008,31.303152,0.84763145,56.28455,67.50556,68.879845,0.0016544542,87.87209,1.3903722,7.4844894,0.19850819
171.95828,12.4818735,1273.2524,16621.574,-515.4746,29951.729,3.0506058,116.52847,0.32525483,0.3491822,0.51131123,0.063681185,0.0038975482,0.00019787933,0.0031840252,0.00086634635,8.665609e-05,152.66483,39.85089,214.70454,29.928446,0.8475536,58.395924,62.364258,47.166176,0.0023447808,91.896095,0.59057283,5.8244677,0.1294617
762.30084,10.613005,870.5591,23757.94,-324.27313,20748.455,1.3245481,114.06944,0.42194524,0.37063596,0.54098016,0.066888675,0.0023998255,0.00025101294,0.0031125464,0.0006366214,4.890738e-07,133.8372,23.621689,253.83748,10.543465,0.874162,67.170364,54.63158,51.507393,0.002706619,82.72204,0.8290519,3.1852186,0.1916177
41.869144,9.940803,1300.9857,8275.217,-142.62764,23794.408,1.5775172,106.10718,0.34576607,0.3209212,0.5105075,0.077379815,0.0039562755,0.0003763585,0.0061159283,0.0007290923,1.448436e-05,210.78577,49.707603,264.859,18.274097,0.8861124,64.70811,54.553837,59.12113,0.0014755626,67.78899,-0.07744788,3.8461196,0.16387644
438.81778,9.200625,1208.9481,21233.068,-40.419914,16068.712,1.189303,132.3781,0.29933536,0.3508472,0.5145196,0.06613679,0.0037663602,0.00021398728,0.002364101,-0.00089725404,-0.00010619641,170.89008,38.269024,260.65045,47.03701,0.88305855,65.707634,76.95364,30.114614,0.002495459,77.275475,1.115545,6.046086,0.15173914
462.57068,11.552518,1205.7174,23945.86,-489.6946,19003.672,1.4479843,131.62369,0.4029141,0.34264746,0.5709063,0.0669686,0.0055568023,0.00028440668,0.0053056837,0.0012131236,5.201247e-05,174.4637,32.82188,235.54042,36.08757,0.7974331,62.419456,58.711575,50.772964,0.0039720624,78.55954,0.7395218,6.3778768,0.020683406
256.81467,10.946584,1515.2626,33319.4,249.93462,14959.649,1.4163703,116.266754,0.31187618,0.31833676,0.44860256,0.076787055,0.005653621,0.00028034588,0.0032463092,0.0018960135,-0.00012180461,168.79187,42.946213,262.05286,29.372122,0.821651,50.43901,55.968925,64.94661,0.003237317,78.81348,0.6337877,7.8995132,0.16265565
143.22298,9.750424,1348.8434,24652.193,41.85227,31036.33,3.3321648,115.93754,0.3897975,0.32487115,0.51384395,0.061091825,0.004642107,0.00032050745,0.0044850362,0.0011512956,-3.87725e-05,171.86473,41.439262,260.07672,14.188997,0.8459225,63.632935,58.36246,45.584526,0.0046257046,95.87673,1.0775527,6.967042,-0.023203235
471.40814,9.48138,1080.3291,5810.0986,-132.80455,32827.0,2.1160045,127.26422,0.37319526,0.34432113,0.453146,0.083737835,0.0047218762,0.00023910186,0.0018868698,0.0007989582,4.1011903e-05,163.23836,34.895844,254.15547,16.74259,0.88638145,61.04306,62.664536,33.037014,0.0038553358,64.234245,1.3340468,5.4040112,0.0782969
380.66565,11.626791,1150.7097,20414.443,206.06648,21546.77,1.6398513,115.012535,0.30283186,0.2865533,0.49579665,0.0715149,0.0037841655,0.00024174854,0.004092732,0.00065373344,0.00018951646,171.5223,33.4845,249.70502,25.36941,0.83926123,65.41261,74.710785,54.161976,0.0013627651,70.392,0.962,5.5893474,0.121429384
447.48047,10.207979,1107.6107,13535.184,391.17053,29088.234,2.4909914,124.69804,0.36252996,0.4449785,0.4002756,0.06456503,0.004088,0.00037060727,0.0037468406,-0.0014925182,2.5241769e-05,173.43082,29.171978,233.6054,23.720062,0.8474962,61.467712,61.593548,42.05462,0.0023952348,64.01547,0.7817662,5.0225806,0.18612958
194.72078,11.522256,1335.1858,20580.336,-160.49628,30975.623,1.6220967,128.18988,0.2794383,0.28984898,0.4942946,0.07334006,0.004871072,0.00037779222,0.0028563682,0.0003086355,-5.1490817e-05,157.79848,46.798515,274.93283,51.960094,0.85533845,64.17018,54.090515,44.916454,0.0041920315,99.77746,0.52651,7.175071,0.25062236
81.49662,10.553098,1329.626,49569.418,156.31036,11411.662,1.905557,115.188774,0.33283207,0.36286566,0.57643163,0.07768431,0.004481966,0.00013829827,0.0011830434,0.00058184436,0.00010012179,193.45618,44.134907,241.22276,34.27806,0.8304165,61.01001,59.99349,53.171623,0.002994754,80.83648,0.06422344,7.106455,0.021564612
254.1713,10.805279,1306.9436,12766.967,-384.29916,22124.672,1.6930097,129.85164,0.41252333,0.33183724,0.5493813,0.07623477,0.0036694044,0.00025112258,0.0028036018,-0.0003680727,2.032736e-06,149.05421,46.07852,222.98837,9.231949,0.8212049,55.5289,52.956963,48.001686,0.0034855027,85.36209,1.3138503,7.8543515,0.1359736
432.355,11.357859,993.6314,26876.04,-1.9491758,35954.527,2.7945154,110.832405,0.34310368,0.4881505,0.43767822,0.07249229,0.0034205506,0.0003041975,0.0036022158,3.1712545e-05,-2.3755114e-05,154.46114,32.059635,245.79698,26.562729,0.8740053,56.85458,54.9559,65.0648,0.003887719,84.05523,1.4061493,7.0715585,0.20647806
464.9665,9.073035,1601.0349,20870.988,-77.58557,26349.566,1.8585144,128.71246,0.31266597,0.25985172,0.4871297,0.06673323,0.0059630703,0.00023169485,0.00319075,-0.0008326451,0.000112848014,155.2326,35.237194,260.31412,29.648346,0.85622257,57.176483,65.88758,54.652935,0.0019114012,78.53363,0.12187345,6.0972567,0.2515869
252.42757,10.530487,1052.0221,34913.992,165.15495,23863.438,2.3987355,105.95652,0.37425432,0.40679803,0.5547067,0.072791025,0.0035703557,0.00030838719,0.0027931328,-0.00059018075,5.85142e-06,176.24585,41.72239,250.46806,31.857456,0.8625495,57.606968,58.925262,39.754974,0.0025492713,97.081856,0.3226337,3.7977428,0.17191228
392.18112,9.360067,1332.4404,44356.21,-104.14009,25577.352,1.6468258,142.35013,0.32639486,0.3267654,0.5069368,0.060452756,0.0047634696,0.000266492,0.0039894404,-0.001624894,-5.1618732e-05,192.05746,42.027386,274.87003,30.77665,0.86329967,59.37169,43.475792,64.521515,0.0010473119,89.59305,0.48054937,6.5181127,-0.007134058
266.87643,10.353388,911.17706,40568.492,356.0571,5488.3516,1.46065,107.82183,0.3548541,0.30776814,0.6129252,0.06479526,0.0049102856,0.00032261174,0.0050657317,0.0015854599,4.508301e-05,187.16154,37.700214,273.47964,28.83676,0.8641079,55.672504,63.877544,45.51201,0.0007632604,91.779434,0.8845628,7.0649085,0.3442987
107.599495,11.145205,752.1746,25457.54,-659.25696,15133.193,2.038575,119.18499,0.38385603,0.2517148,0.41133958,0.07723552,0.004181217,0.00017623656,0.0021212916,-0.0005089463,-2.3208813e-05,154.65872,51.21099,239.87407,29.059095,0.8325268,56.14345,57.07784,59.309067,0.0028356332,87.37719,1.260508,4.2326565,0.3750257
607.7377,8.888524,1274.4822,14632.679,53.97025,33905.77,1.574401,96.287865,0.29041535,0.38348496,0.513121,0.06447886,0.0052979547,1.924911e-05,0.002206765,0.0014754408,-3.775867e-05,159.28249,42.591072,240.35225,29.332922,0.83893174,53.708843,67.90036,56.774612,0.003644348,82.122734,0.39463782,6.2293077,0.14632861
226.45422,8.664181,1195.6787,18155.055,35.89017,14733.045,2.4740362,126.87483,0.30799788,0.43642446,0.569007,0.07824694,0.0037393523,0.00015654971,0.0023407205,-0.000532756,1.3238124e-05,181.51135,44.050064,249.74568,32.624134,0.8781683,56.897667,58.96471,43.152893,0.003247585,92.2958,1.3289592,7.426442,0.05817628
412.24234,10.740937,1466.346,24848.035,196.01035,21511.51,2.6740453,114.97357,0.3809819,0.2817765,0.5478014,0.0764074,0.0037477498,0.00019920077,0.0017522431,0.0003494697,6.096898e-05,175.82878,52.34677,246.25317,34.663887,0.84768474,52.17633,75.36313,58.125633,0.0033181615,69.30475,1.3317219,7.841904,0.102309264
279.85873,12.662842,1217.6576,19263.07,-136.7737,23603.135,1.7331394,100.74879,0.33142465,0.39990935,0.4578365,0.066380166,0.0041589914,0.00019338285,0.003123111,0.00136701,-1.6153093e-05,191.63428,46.325317,228.9538,31.380154,0.8860275,69.697365,56.868446,56.396503,0.0028496578,70.92764,0.26243097,5.8836083,0.03199449
411.0563,10.323399,1437.4939,25792.643,-18.653986,18048.455,1.4415319,128.22308,0.42412546,0.36874187,0.46074414,0.060065098,0.0037656205,0.00037972842,0.004740533,0.00031626952,-7.9755235e-05,172.91574,54.14403,263.5194,16.810745,0.83995324,58.432476,44.67772,62.7595,0.0017315528,80.5263,1.0841072,6.8397837,0.13774212
142.41872,10.279051,1042.7991,17819.096,-6.809092,29158.627,2.2373095,121.54017,0.36141384,0.3825561,0.5121673,0.07278981,0.0040808525,0.00033629886,0.0040502157,0.00059815974,-1.7529017e-05,188.20818,25.885424,228.04456,32.072083,0.7953309,63.597225,56.765923,45.89708,0.0036160978,75.44777,0.39750877,3.716229,0.18002756
447.0729,10.78106,1252.0758,36644.902,53.368423,40912.875,1.6620632,115.295525,0.35830233,0.2948194,0.52338505,0.06320411,0.004774158,0.00016117425,0.0034226892,0.0018943545,1.9440358e-05,172.00537,55.666405,254.04005,22.420826,0.8700168,56.728848,66.916176,29.508514,0.0019893004,74.26668,0.74736255,5.204251,0.09059033
489.25433,11.452892,1257.036,16095.637,450.30905,46110.996,2.136984,128.53008,0.36373433,0.40242013,0.5273261,0.07347883,0.006549039,0.00022644433,0.0033690121,0.0006681207,9.2700655e-05,142.56227,35.143166,260.72012,30.992302,0.8473062,52.302113,53.455807,43.467567,0.0042252764,92.41068,1.2807399,5.8372364,0.060280245
486.86032,9.46913,967.5391,31100.615,-263.08527,31832.803,2.0254202,97.95122,0.31246513,0.23661935,0.5476618,0.063406475,0.0045643747,0.00024325549,0.0028621985,-0.00014211825,9.734152e-05,164.86165,25.921085,233.0775,8.0669,0.8997645,62.940643,51.041157,41.525715,0.0019247717,89.47417,-0.09618052,9.232176,0.065147966
647.403,10.016222,775.0382,25839.533,-151.68047,7695.1694,2.5697706,119.89419,0.40293142,0.32333937,0.5005538,0.07191944,0.0051931357,0.00021109733,0.004120896,0.0019074706,0.00012445301,160.53757,47.586365,211.30188,38.387375,0.82920814,53.555485,60.77873,44.524612,0.0032579587,74.66663,0.09705258,6.6764507,0.03312305
188.45116,10.935494,1175.3824,31471.953,49.904457,35952.06,2.4209003,124.43671,0.35393444,0.3183111,0.53900737,0.06557601,0.004528646,0.00027874522,0.0024457222,0.00029364415,-9.884309e-05,180.21487,34.836796,233.4284,32.95553,0.8518728,57.615723,74.55959,50.018333,0.0023681263,68.21772,1.0062267,5.2242775,0.11001933
876.7938,10.29581,1092.3948,25268.338,-2.7971942,22315.383,2.9136493,126.7283,0.37241453,0.28518683,0.50036263,0.06983003,0.004739733,0.00019166937,0.0033769698,-0.0013029643,-1.4261817e-06,182.91328,51.795166,223.60312,22.27454,0.85153836,64.550156,51.83295,44.597836,0.0030344576,92.98476,1.3817955,6.7717,0.3391755
511.29398,9.920728,1112.4532,25106.408,-124.03236,31190.201,2.0533097,112.32268,0.4208451,0.3139066,0.5133468,0.06634296,0.004160065,0.0002039091,0.0041305227,-0.0010027827,5.9864677e-05,185.0555,47.779003,221.02678,30.59969,0.8378093,53.976105,55.58732,74.34888,0.004395059,92.99732,1.5155756,5.1498117,0.29269263
236.67485,11.763071,1131.0319,9058.934,-16.777164,16154.878,2.5240476,125.900635,0.338183,0.3376364,0.43316397,0.07093425,0.0036324738,-7.193918e-05,0.003703078,0.0010482004,2.5207331e-05,181.58157,51.37909,256.5185,39.021255,0.8009301,58.57823,60.90698,57.584167,0.003018163,69.63578,0.70470685,6.051378,0.048980735
551.5254,11.229906,1474.3181,27246.826,-101.22201,17029.059,1.1581423,115.47195,0.37780577,0.27421454,0.55413383,0.07601713,0.0042125373,0.00015344986,0.0035386307,0.00087751634,0.00015448208,177.26917,41.240078,251.12936,17.039541,0.8272693,66.25611,61.587982,47.295116,0.0031099224,86.14879,0.37145185,4.366185,0.13042276
111.858185,10.5781765,1478.9424,24267.178,-199.60074,16848.102,2.530857,100.465065,0.36906356,0.32507798,0.534604,0.06946907,0.0038874762,0.00019117106,0.0031819502,-0.0007944178,-5.18487e-05,190.0848,30.157135,233.48204,30.065125,0.8581136,67.24626,70.51169,55.13439,0.0043659075,79.97171,1.0902678,3.0654109,-0.032258958
279.47015,9.298121,1316.0687,28107.662,-108.481445,20716.012,1.9353776,136.82039,0.25102007,0.3443491,0.5412093,0.06237408,0.0035864664,0.00022030708,0.00505605,-0.000981115,-3.4396006e-05,216.26541,38.370094,217.83876,22.651596,0.8605946,56.792263,65.90239,43.467598,0.0028833945,77.10597,0.0018751218,7.8215985,0.11648602
209.93651,9.415603,1304.1906,35751.242,-33.588787,25907.38,2.1297169,117.66217,0.32913873,0.41800538,0.4457528,0.06835041,0.0052030194,0.00033816116,0.0036956337,-0.00031830661,7.944493e-05,180.31938,54.85808,253.44464,31.102446,0.81769407,60.9377,63.27416,38.744354,0.003870265,86.667984,0.09815149,6.8719997,-0.03242471
515.1172,9.353566,1136.6936,19625.672,-175.42812,22461.098,2.4150023,127.65212,0.35932937,0.31835756,0.5452564,0.071465455,0.0045215604,0.000156184,0.0021047366,0.00050359854,0.00013744034,192.04106,27.698742,235.95467,23.570145,0.88249296,61.683094,57.7855,43.151546,0.0030605516,72.85356,1.3713489,6.0032153,-0.012193358
875.4845,8.642093,1315.0021,11518.294,-124.84115,10935.35,1.8276393,90.17826,0.37881884,0.30061537,0.5175689,0.067453176,0.0035709415,0.00035919689,0.0017819847,0.00035442636,2.3701567e-05,187.77463,50.195103,247.99878,31.049616,0.8632819,62.1438,50.146645,46.010727,0.0033602577,98.36527,0.31985545,6.4321074,0.008601657
33.92664,10.88969,908.4333,38088.348,626.2021,17686.383,1.650471,132.92337,0.36979225,0.2954809,0.50961345,0.07405421,0.0042736726,0.00017651703,0.0017780729,0.0007305,-3.830106e-05,176.00612,32.68164,260.42978,13.647439,0.88679224,60.20965,54.27038,56.035107,0.0026595274,70.54527,0.6646142,5.8568263,0.16140306
126.438576,9.333769,1356.1956,17813.936,12.808489,4368.493,2.5427456,105.23151,0.3208378,0.28258875,0.5048362,0.081141554,0.0040085297,0.00029954826,0.0028353876,0.0006850271,-2.7386348e-05,170.70349,39.351727,202.31769,27.480167,0.83110255,60.4451,54.14968,62.159916,0.0032457188,88.657425,-0.24982534,7.604641,0.014684351
203.72598,10.62991,715.5028,23009.248,145.9859,29837.525,4.017726,111.50438,0.29836178,0.32622138,0.53008,0.068617426,0.0047403914,0.00016261284,0.0034095,0.0009655592,2.5821737e-05,162.20424,48.78829,246.1548,17.87228,0.88874865,57.724632,55.279984,46.952618,0.003227117,77.428154,0.22162458,5.7473893,0.2808636
57.18892,9.408126,1216.6991,8969.304,-318.90363,22725.383,2.0688646,114.35726,0.35123628,0.33900884,0.48523244,0.076035626,0.007352341,9.565471e-05,0.0029296458,-0.0006399017,0.00011283326,183.00633,43.719486,260.90695,23.825634,0.86210227,63.54412,52.96328,59.48417,0.0028957985,77.851845,0.64201456,6.4486876,0.19187607
546.6127,10.010766,1024.7201,6070.0493,-253.1411,34033.52,2.260149,124.08611,0.4334066,0.36628228,0.51388305,0.056991536,0.0039709928,0.0002484925,0.0031385242,0.0010352213,5.6155495e-05,166.61372,41.238483,259.80377,25.640574,0.8523733,49.00847,59.810257,40.66279,0.0030483576,96.60348,0.5928357,6.0227356,0.111051776
246.68663,10.731277,1244.5875,30605.191,64.41572,19184.85,2.3728163,100.32476,0.34907106,0.28409773,0.5654709,0.07202067,0.0033102357,7.835646e-05,0.0036335043,0.0010288055,1.7196819e-05,178.35434,41.139526,265.86777,36.01937,0.8379863,56.52326,60.840317,40.566776,0.0040035527,86.782425,1.4182173,6.734282,0.05017238
212.9312,8.412532,1509.9333,23963.986,-13.782952,24619.041,1.3997278,112.185326,0.40393507,0.39279258,0.5719547,0.07429639,0.0065991133,0.00013801792,0.004712846,-8.0417325e-05,2.2123952e-05,173.54288,40.731384,216.10466,42.5029,0.8329856,60.968384,58.431046,39.653687,0.0015259042,90.530556,-0.43177193,6.705074,0.1591261
373.06516,9.400865,1277.901,24028.674,73.27418,35275.562,2.002628,103.210915,0.3667356,0.2697386,0.5560903,0.08081626,0.0019236221,0.00024002539,0.0006979545,-0.0018135714,-4.76542e-05,163.68506,31.969252,241.21347,12.28652,0.8640501,61.430733,58.559505,50.552807,0.003480545,84.57709,0.81753784,4.544375,0.010111705
669.1696,11.150806,1336.1616,34144.145,-303.69135,26172.855,1.2829955,108.48295,0.3880814,0.24469864,0.4737519,0.06929283,0.0032755295,0.00011943632,0.004278331,-0.000714196,-7.407525e-05,185.16898,40.992565,241.59456,22.773176,0.8950481,58.351414,41.34923,48.905014,0.0013252449,82.79606,0.9357972,10.341041,0.2855004
276.5079,10.351003,1326.392,18418.56,-58.67765,4606.6816,2.543379,108.52303,0.38778928,0.2695954,0.48243424,0.076095305,0.0036059222,-1.6359105e-05,0.0044605695,0.00070958846,5.3921325e-05,157.0809,42.913395,260.36673,49.62977,0.8375598,58.294266,57.92921,35.74484,0.0041402443,83.3523,0.30914024,4.216681,0.03274847
544.87244,10.017755,1163.1624,20998.49,233.71426,23778.35,2.9216425,136.2217,0.33358508,0.2524681,0.5718527,0.07201972,0.005173649,0.00025607654,0.0029002568,-0.0004823606,-7.707026e-05,180.35594,54.42641,231.34256,21.50693,0.8239916,51.925144,65.5479,63.602108,0.0026084888,84.03971,0.87790555,4.711935,0.17690852
740.90247,10.923417,991.51776,16105.16,-17.363596,22229.113,1.5206145,132.5025,0.3235973,0.26826277,0.5079033,0.06754385,0.004683167,8.402709e-05,0.0019739368,0.00016729209,9.49553e-05,171.93047,59.94081,240.4875,16.906694,0.8175734,57.294125,59.312458,43.0693,0.00423126,87.017944,1.603985,4.639193,0.03234103
326.23013,10.952315,1107.0911,8445.907,-258.98575,20229.014,1.9482934,128.65373,0.37670907,0.3288161,0.405005,0.09021598,0.0023344646,0.000150308,0.0033150236,0.00012534906,-0.00010505191,186.33113,46.759533,265.25153,28.914736,0.89492303,60.473602,56.06419,32.591236,0.0035083047,82.88384,0.6139139,8.140082,0.15103538
141.49759,11.347127,1224.694,4133.5,56.822906,10526.152,1.5269244,115.87243,0.26128614,0.36715814,0.5146155,0.057350434,0.0037447333,0.00022164625,0.0017590696,3.524286e-05,0.00028848049,157.85535,38.793125,250.57304,5.14571,0.81985414,54.603542,51.969193,39.798576,0.0045882836,73.23604,1.4170016,5.0449233,0.27889115
