pft,sw,par,ta,vpd,wds,lai,sza,vza,raa,CI,lidf,cab,lma,RUB,Rdsc,CB6F,gm,BallBerrySlope,BallBerry0,an,lst,fpar,ref_red,ref_nir,brf_red,brf_nir
10.0,976.73,1875.825,29.72295,17.25795,3.94682699376548,2.2,14.174451098094998,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,13.037076373959692,28.507410681992326,0.7684047387305589,0.03073561463985477,0.3888326822587373,0.03463784505027381,0.29735768644730676
10.0,-4.66,0.28,25.46755,11.0657,2.269419849599705,2.4000000000000004,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.7695447892647135,23.894245003144874,0.800349438457511,0.024568849789404483,0.523738759512748,0.0007067271629604989,0.25586734879407047
10.0,519.4302852299401,1033.8851365575686,30.09731219368108,19.84460881376189,3.1200110926423963,3.0,49.51041021396008,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,11.6350277041847,28.676095950649767,0.8600293159294161,0.023907489628989403,0.39582788224778925,0.024538880987425772,0.2861221035847019
10.0,331.68,687.1700000000001,37.7699,44.46465,3.69695547424804,2.3000000000000003,71.44523208792667,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.009247339613868,36.37495735332402,0.793498544055812,0.028543741516150575,0.3873465976351071,0.031103035375500732,0.2932898017329971
10.0,674.63,1342.77,24.4659,11.53525,1.990793513914105,1.6,44.78922904673828,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,8.489558027070276,23.40012407348013,0.6611454964082029,0.03813442443370208,0.37369599430620093,0.04415335356881672,0.30348338892281446
10.0,123.44,268.055,35.94255,40.78335,2.009295594719225,2.5,81.71099715107235,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-1.6424302224038587,34.40473121306519,0.8125202220163019,0.02421982328889585,0.5283442738277035,0.02546270858191156,0.29192513357577976
10.0,844.3900000000001,1666.65,30.7545,15.0647,3.3317601998154247,0.6000000000000001,26.11078592289816,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.32170667124935,29.46899312987199,0.3389469630701385,0.06449333410843121,0.29983702649778166,0.07280093584254455,0.2855834400628174
10.0,-2.86,-0.03,25.7818,20.57685,0.942591729521821,2.5,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.7814892126127011,24.200963563461585,0.8125202220163019,0.02421982328889585,0.5283442738277035,0.0006827753919987868,0.25695875761932013
10.0,954.47,1918.63,29.2691,16.4135,4.12868011429497,3.1,21.627657371358804,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,15.796788611788974,27.850144622163498,0.8669601739388205,0.023731254691563015,0.3973081490820772,0.02434702313693523,0.28642759076852636
10.0,-4.705,0.275,17.43365,5.9678,2.954640729158476,3.0,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.5679218131266593,15.965195155502556,0.8622794485776906,0.02304224764078772,0.5461657745539737,0.000584015982058523,0.26065813575332775
10.0,568.64,1140.17,13.20805,7.58685,6.928576330727029,0.7000000000000001,45.228103829123874,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,3.049659724098998,12.162993770163723,0.38321720949535204,0.0606683364721294,0.31364040755549194,0.0690655830407867,0.29348223525181194
10.0,-4.23,0.415,7.096299999999999,4.005115886790863,1.283422624400653,0.6000000000000001,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.06321034573763332,5.880978772653577,0.3438362568608458,0.05364557189760076,0.31844883785401207,0.0016869647246203073,0.2047068926359642
10.0,176.825,410.07,17.2392,1.81165,3.58555571730416,1.8,30.83079547744724,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.865103950769083,16.23406310816307,0.7015109465570716,0.0351866776524891,0.37972239164634647,0.040461887311950315,0.3011820922749612
10.0,929.54,1776.905,23.7009,19.7575,6.388124217672905,0.8,37.49121917513356,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,5.020281713169449,22.570325171430852,0.42306377554311464,0.05732172379698543,0.32558344544521317,0.06584373057220759,0.2994812113436991
10.0,599.05,1189.13,7.722049999999999,5.154160362518396,7.73359742998073,0.8,50.14035158107502,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,2.8599297055149213,6.77135783973182,0.42414576183403463,0.057230467617196724,0.3254043723251412,0.06564263941625986,0.2992930543926224
10.0,805.2550000000001,1607.25,17.30835,8.30055,5.45392123948585,0.9,36.1761287483389,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.638631918421757,16.278769846723264,0.4605507301171957,0.054202095402617174,0.3355707047126693,0.06266501565256687,0.30343289342878466
10.0,32.17,79.78,16.7573,0.13615,1.3296888559855948,2.1,52.72695555881684,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.357831679061696,15.694377097841254,0.755549096911151,0.03112029157252624,0.38521173487304655,0.03490102825433566,0.29586491284892075
10.0,357.1,737.12,21.46385,6.789899999999999,5.59951865272929,3.0,51.71847356517386,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.492545735719395,20.155606162355127,0.8602685229336086,0.023882917363129415,0.39577622948275504,0.024496061230825195,0.2860893633147643
10.0,571.37,1133.96,24.7206,11.51105,2.83562821834362,2.5,32.65133114625778,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,10.971262422699816,23.483820949457765,0.8085134231682828,0.0275056173642969,0.39161999405958414,0.029913193023417384,0.291439020928964
10.0,107.725,225.53,14.0084,2.4216,1.521028482676028,1.0,63.788762190953456,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,2.4045414540530894,13.029288055451957,0.5004758818376489,0.051037703428511494,0.3435453162185359,0.058965325143787155,0.30578083560714
10.0,624.085,1221.905,15.8974,9.76995,2.685344865577896,0.6000000000000001,48.04620793373403,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,2.8742314847972037,14.784149284374394,0.3400428186909135,0.06434402302197663,0.2995342259167919,0.07248717161336553,0.2851373292293539
10.0,201.045,426.665,13.0928,6.5725,6.382512934821545,1.2000000000000002,69.04178534401501,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,3.6595491697535336,12.141484194323084,0.5673844472239729,0.04575203044854379,0.35640145374984533,0.05290232439870988,0.30754499660757517
10.0,750.285,1431.64,28.80965,11.52105,5.841968722039651,3.4000000000000004,27.69957408901057,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,14.881906604124369,27.340805488243234,0.888670224290324,0.022188379739169838,0.39854186157934746,0.021930125520740074,0.283747850067968
10.0,834.31,1611.79,13.63865,7.504099999999999,2.2761609288808,0.7000000000000001,40.34157623655423,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,3.2289735420617087,12.589081133186141,0.3828674050207192,0.06069942299513476,0.31369673131521464,0.06913485142133842,0.29354640058855247
10.0,208.195,460.84,8.8814,3.82545,6.888221804714116,0.7000000000000001,38.98187429096047,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,2.0961142606209835,7.8871204814056455,0.38278641453292445,0.06070854947038184,0.3137161093691364,0.06915431463197252,0.2935723884964184
10.0,-4.15,0.265,15.8616,4.38625,3.440165595674,3.0,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.5122842654160275,14.416557297158931,0.8622794485776906,0.02304224764078772,0.5461657745539737,0.000584015982058523,0.26065813575332775
10.0,837.27,1683.155,23.3028,23.46115,2.58023675232316,0.3,41.82448674350383,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.9474982758355175,21.98597625341631,0.18862413666914327,0.07739006025827103,0.23827319038095351,0.08337309215891313,0.23751829916149156
10.0,802.285,1567.76,20.26595,13.58775,5.321565700980765,0.8,39.07,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.4977912571973375,19.17401824535017,0.4231527958490158,0.05730962229582237,0.32555282366867555,0.06581905591200372,0.29943787732573734
10.0,639.83,1261.33,21.12945,13.3851,4.4681984316341055,0.9,55.246974501266806,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.880868191332682,20.053301656722738,0.46261805528261446,0.054046476285878775,0.33526356594262563,0.062321875545998794,0.30316618481250673
10.0,601.34,1228.605,18.22125,7.80505,3.6382174991788654,1.9,41.121101163453005,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,8.499626099463814,17.18478424487739,0.7206938089555921,0.03368886978481237,0.38165944918730443,0.038428794509959896,0.2991440979922585
10.0,184.61,384.04,16.80365,6.8569,4.238603434237335,3.4000000000000004,57.9172554841481,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,6.675869813446203,15.488748298468806,0.890709567514604,0.02184485203065373,0.39787508510995917,0.02133755986046589,0.28308691430976524
10.0,35.57,98.16,18.2887,0.36665,3.56216625284085,1.8,50.309018868087854,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.3727507962731194,17.2636357173252,0.7031012459063842,0.034960878052848934,0.37906053925707217,0.04004774760103279,0.3003676431420866
10.0,924.17,1838.635,24.4619,23.19955,3.54632013186892,0.6000000000000001,32.24834561604287,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,3.9337754887847862,23.249276342805047,0.3391197816980134,0.06443877573964783,0.29969394000779137,0.07269655745047897,0.28534473890962575
10.0,620.685,1189.4050000000002,27.3393,8.461450000000001,5.9247091835388,3.4000000000000004,39.35518834267944,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,13.57041402881508,25.887158076989238,0.8890331862941518,0.022045981770490147,0.3982513453120269,0.021683872177950786,0.28333341298752246
10.0,558.645,1117.08,20.69055,6.31845,3.851133821572315,0.8,51.46457099640857,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.195446115099139,19.59193909435629,0.4243224168339233,0.05722085910957764,0.32539413524613076,0.06561921410246258,0.29929554538042086
10.0,415.635,822.05,17.48625,9.56955,2.415708105658225,1.7000000000000002,62.35318336790991,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,6.790944820147377,16.47443465867491,0.6863493197707765,0.03626417139106635,0.37601032078173174,0.041603973375058764,0.30172732630191734
10.0,-3.88,0.255,25.24075,7.53765,2.0659006472448898,2.3000000000000003,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.7194607636433483,23.673884221990534,0.7873086410432732,0.024969040309077636,0.5187207032761287,0.0007323900281228052,0.25464344406823625
10.0,276.23,551.995,20.2267,3.2121,3.553434475204275,1.2000000000000002,66.84532565333063,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.66731083768372,19.20002997559118,0.565449723375865,0.04582232077612837,0.3564165620290504,0.05306846871791052,0.307266574950256
10.0,860.885,1670.475,26.0551,24.1992,3.415166556514505,1.7000000000000002,39.73368267351795,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.883002814180069,24.961695909212324,0.682071564983587,0.036569339297135274,0.3767982955182413,0.04219700986729507,0.30222587307705695
10.0,661.63,1334.49,29.40755,17.6543,2.57472452254919,2.3000000000000003,31.44398288701179,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,11.35254530885089,28.16023243553161,0.7829501334773927,0.029295048814276116,0.3890682749110198,0.03246948973397553,0.2939288470883465
10.0,70.19,165.79,20.4324,1.2924,1.666503920020435,1.5,74.04749394563173,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,2.3598947019863727,19.377911971263472,0.6539380770031686,0.039154045875513625,0.3691523193391457,0.0448025716727094,0.30560894099724245
10.0,349.205,662.525,15.59255,10.63635,6.628181591982585,1.0,68.52278407446008,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.047114033892643,14.590921681450993,0.5036351093064216,0.05093473851073307,0.3436292226707235,0.05869661197257677,0.3063578387875368
10.0,705.145,1365.42,13.33125,6.83405,3.153163572099695,0.9,50.38881505131584,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,3.9866842844456345,12.343834554010186,0.4617921418634594,0.054088337138460056,0.33531057500660044,0.06242293505623865,0.30314069600355636
10.0,439.96,884.95,26.55755,8.113900000000001,1.803610481993835,3.1,44.66915810482955,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,10.786138299710894,25.16605615428574,0.867800266688307,0.023414517118916556,0.396605190972296,0.023797832811542702,0.28541573146806515
10.0,671.6500000000001,1340.815,22.4784,8.70925,4.59430616747566,0.8,51.76878919852754,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.55780079490654,21.35948419336097,0.42436501960398176,0.05721862964259601,0.3253919775725914,0.06561372240796082,0.2992966866046697
10.0,468.8,925.025,35.92305,42.019400000000005,1.86906080612036,1.7000000000000002,59.26884678304268,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,7.741162214490439,34.70714146266528,0.6851641129539305,0.036326532805957275,0.376145300303055,0.04172908996310906,0.3017230488184467
10.0,57.195,141.79,22.3797,6.472849999999999,4.43547251394782,1.5,61.6524579064394,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.8877193834793164,21.3344796335424,0.64183895967403,0.039667725948627615,0.36980066203984313,0.04588627853143184,0.30455035989191553
10.0,114.08,249.725,19.65045,0.73725,3.28215072785572,0.9,70.77484251870543,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,2.393817759985861,18.57979369508763,0.4706753666022569,0.053794012987676894,0.33563016539422286,0.061628968060412175,0.30479720108984626
10.0,215.98,457.58,23.1984,1.84405,1.093366712890665,2.4000000000000004,69.40521626908281,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,6.407096142030059,21.96850973692574,0.8043718435317779,0.027736404532952987,0.3889523143514273,0.030015352549559338,0.29197804658496074
10.0,615.2950000000001,1185.67,29.2479,22.33705,0.783698963875616,1.7000000000000002,49.61054716972187,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.063463284173531,28.11428848061138,0.6830865181944019,0.03646131454305015,0.37648625528494734,0.04199375808987483,0.30189237004821795
10.0,-2.205,0.345,20.92315,3.93585,0.9772712818608832,2.4000000000000004,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.6443574553828794,19.416692978531785,0.800349438457511,0.024568849789404483,0.523738759512748,0.0007067271629604989,0.25586734879407047
10.0,805.575,1570.575,23.12035,18.0479,2.781962875060755,1.7000000000000002,40.56347187280492,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.230006913397357,22.05949302529922,0.6821342446787982,0.036560273507712314,0.37677119914065593,0.04218027242164538,0.3021917802057049
10.0,644.425,1326.055,28.79025,15.386500000000002,3.2255815631657647,1.5,37.905117418226055,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,8.373673790821517,27.687724659505477,0.6376821872065198,0.039965364279971896,0.37055950283662903,0.04648044316422272,0.3050747009006719
10.0,101.365,246.575,16.89,0.2298,1.45964589601474,1.4,46.90186260993313,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,2.98152040880971,15.919314610941512,0.6139162039333295,0.04178197142538486,0.3664368431084141,0.04863075632711064,0.30586208814412075
10.0,153.15,338.79,10.299,3.16615,3.99892613550733,0.6000000000000001,58.1562201342099,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.7127639858199009,9.250728081580291,0.341519972530469,0.0642880034652049,0.29961742850613343,0.07232280602898736,0.2854001272111403
10.0,510.705,1040.765,25.9697,11.96325,3.1422030067884803,1.2000000000000002,49.91589347192866,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,6.313360033929498,24.892441728013694,0.5596865816461225,0.046084191990066685,0.3567684613613727,0.053663806182767976,0.3069389686474861
10.0,213.015,411.435,17.83155,10.67225,1.164801385277362,1.9,73.25243794969143,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,5.5947914849114895,16.754661374592956,0.7343600385658557,0.03292534476314392,0.38002319354705505,0.036962298519866266,0.2991326573132515
10.0,37.45,88.435,18.8254,0.2161,2.539513997436825,0.9,81.28034918685434,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.1872011158414871,17.71607656474424,0.4657376780658493,0.04298144727761242,0.37818094577294903,0.05887900694132235,0.31554382853292673
10.0,-4.404999999999999,0.035,-3.2121000000000004,0.6899,0.4193147451612919,0.8,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.039423938066530766,-4.300273687176343,0.4280452205710473,0.04606494688350529,0.3600620646219174,0.0014905294080545166,0.21438150492230795
10.0,305.315,627.41,12.4421,8.79,2.87205638868357,0.4,67.4890499703337,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.566883799696248,11.292953883370956,0.24684809963440152,0.0726197937455252,0.26334319337844275,0.07936586756550348,0.25968554677600775
10.0,619.475,1233.31,-0.3853,3.6884,1.566671872144985,0.4,53.78718310887819,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.0029184489011613,-1.3744961337637847,0.24356493657943265,0.07266413113297984,0.2625725000411123,0.07961352514541017,0.25823224687027124
10.0,-0.18,0.27,0.40525,0.520629547635553,3.262645253199296,0.3,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.01942728125929983,-0.6922461531984823,0.19151588343103712,0.06968986031391625,0.23924474016083527,0.0020601686167633945,0.1874380501318863
10.0,709.8,1355.215,-2.2935,2.1764257113229286,4.68358428525596,0.5,58.20523800739478,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.1586875054467827,-3.2257133309742017,0.2946459847395339,0.0683028116641049,0.2828246426551519,0.0759045578438821,0.27393653943734664
10.0,658.255,1277.84,12.33795,9.121156242291049,4.0512300062104,0.4,52.84,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.743994448946852,11.19121816979981,0.24345907949037576,0.07266705444608214,0.2625557451094005,0.07962438924545916,0.2581990787506331
4.0,510.025,962.015,18.04315,7.49985,0.8575612173086344,3.0,51.54020109181882,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,10.528954734991508,16.78026748881541,0.8602480420464502,0.02388493724479479,0.3957804549903017,0.024499581460510438,0.2860918266284125
4.0,364.77,764.95,23.1105,5.5586,0.5162552962552075,3.2,27.164328440582903,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.597820890766398,21.75287161870301,0.8747524071433872,0.023114690962146335,0.3976365677707389,0.023376338823735656,0.2852510075620763
4.0,-3.14,0.24,19.57905,3.1921,1.952561425268155,5.5,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-1.2563167406793083,18.057017393182377,0.9636977684364143,0.021978160553589587,0.5672612349327869,0.0003464499103603637,0.2531330851262814
4.0,404.26,805.53,21.3681,3.4182,2.23874346986455,4.4,55.86204981739529,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,11.445532035946572,19.887099467978317,0.9373212494776927,0.01872211144830123,0.3988993497506237,0.01628600411180518,0.27634357945702076
4.0,242.765,525.775,23.6228,3.07975,1.863323139110041,5.800000000000001,21.74037571160078,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,8.532372407614199,22.055977245439806,0.9672595679348958,0.016741813905696196,0.3929699678691315,0.01288413671934994,0.2654430973579406
4.0,948.72,1969.79,28.4582,16.3715,1.686365874786845,4.0,31.47277098946673,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,17.493559527760322,26.91397774796576,0.9209054254975787,0.02000511469082691,0.39962442331449355,0.01842216235475947,0.27949468876076794
4.0,160.485,105.06877320704822,18.62835,0.516,1.4752714049980034,4.2,46.616386349857294,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,6.410446131003383,17.204058241736846,0.9295715329972997,0.019301410941461258,0.39929742365268267,0.01725283648079461,0.27781127467856104
4.0,-3.525,0.145,19.083,3.68815,2.533331234547625,5.300000000000001,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-1.1768097896161573,17.56915699336531,0.9602590670919459,0.021978132702831936,0.5676978638661199,0.00035760340692926373,0.25462737360394555
4.0,738.98,1389.725,28.24245,17.3822,1.98852128501368,5.4,31.992401175451377,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,16.694109661438873,26.615882482726647,0.9610549458974945,0.01711907259083901,0.3952520608061359,0.013549678902181466,0.2687063582358442
4.0,607.37,1203.17,23.60405,18.1766,2.47439561187114,6.300000000000001,56.30141848575333,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,15.42939975780954,22.02808777431568,0.9736988004457184,0.015834866290631813,0.3888541415258034,0.011290227420363959,0.2598940062951717
4.0,665.105,1211.99,20.4047,11.1987,2.31926356882433,3.0,28.01776971124974,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,12.277732460736093,19.11934313216011,0.8588750311080068,0.02415549675940228,0.3963820635640497,0.02496992033897197,0.2868042664421806
4.0,865.605,1729.815,29.0107,19.4991,1.73576265930661,4.2,37.31241043962364,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,17.05075020619397,27.438230137051846,0.9292234222856983,0.01938772055748768,0.3994384411616532,0.01740082289487194,0.2779677080112296
4.0,281.405,757.3207903134966,22.44755,5.5470500000000005,1.0423398491927964,0.6000000000000001,53.475475105412976,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,2.612329646684044,21.256791036855304,0.34068008596226884,0.06431508795949743,0.2995492542202072,0.07240761076285766,0.28521446052916216
4.0,1011.88,2047.56,24.7966,17.741930305013966,3.544105208301275,6.1000000000000005,12.658173716719832,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,20.38592792109188,23.207554349156453,0.9710277052546112,0.016683505056333335,0.39127253229559233,0.012769910067956776,0.26330916167423124
