like1,parclab,parcf,parcr,parcw,parcl,parcs,parclspan,parlma,parf_auto,parf_fol,parf_lab,parTheta,partheta_min,partheta_woo,partheta_roo,partheta_lit,partheta_som,pard_onset,parcronset,pard_fall,parcrfall,parCI,parlidf,parcab,parRUB,parRdsc,parCB6F,pargm,parBallBerrySlope,parBallBerry0,chain
inf,723.45917,9.272979,1647.8344,1832.8004,1093.7096,79968.36,1.1615438,71.31418,0.6710656,0.47302517,0.122933365,0.028044935,0.008567366,0.00018775088,0.007311406,0.0062616696,0.00012496018,97.858505,82.688965,207.30746,104.14931,0.83721167,48.007774,33.773373,71.843864,0.003582396,111.92918,4.1333666,8.476128,0.84596235,37.0
inf,862.0111,4.6374516,1615.2423,87448.98,1625.7235,87472.49,7.5852146,38.099255,0.4493595,0.27688414,0.4865713,0.059466172,0.008113152,0.00046599665,0.006621369,0.0023506554,0.00066387776,107.99063,30.151192,203.31116,91.81528,0.90036356,10.249421,12.984189,90.02687,0.0055603352,87.80923,2.3934689,0.9067596,0.3073954,38.0
inf,1860.65,8.1986265,911.52594,68941.664,1499.5172,34196.36,3.435291,81.156075,0.5513801,0.112832054,0.042767268,0.06841973,0.0040451754,0.0009573014,0.00012224444,0.008596297,0.0001061623,132.81877,63.96598,333.67728,119.21606,0.70913893,47.93583,50.014523,91.35418,0.0009840208,147.60985,1.0909599,2.2993655,0.4144586,39.0
inf,384.4405,4.0477386,170.56328,1698.9408,1118.4221,11634.533,2.0039794,92.78026,0.6469421,0.24569423,0.27798575,0.02017993,0.007438812,0.00070229004,0.00863365,0.009586645,0.00068987755,11.728752,11.021577,343.94626,102.00094,0.73861414,40.777588,16.1634,131.93852,0.0009081861,100.41438,2.1427085,4.575204,0.5225357,40.0
inf,1042.7213,8.836261,794.5049,82378.84,585.89886,16912.273,6.028843,87.29459,0.36332178,0.4932215,0.04589418,0.05307301,0.0032767768,0.00086875557,0.008538551,0.0072659245,9.864844e-06,90.18986,58.34911,219.81575,101.460106,0.6092133,13.431694,55.279034,55.52474,0.004794155,82.74162,1.6359204,6.953633,0.2935963,41.0
inf,515.82794,6.210149,1093.3677,78729.48,1718.6064,82115.625,2.0103273,36.65789,0.66254294,0.36491013,0.025952056,0.020126432,0.00015107049,0.0009008662,0.0015499486,0.0015497503,0.00077996624,121.587425,76.62965,284.70612,121.72463,0.6088841,53.52028,67.834724,146.60811,0.00457343,141.01382,3.606182,11.922333,0.44644126,42.0
inf,1223.054,1.1025865,875.2094,94165.125,1639.3988,12339.896,6.5844016,60.851257,0.3962617,0.24936551,0.17331757,0.044678625,0.00053176907,0.00038007786,0.0074448623,0.006458918,5.2642317e-05,42.886906,39.269375,266.68076,134.62115,0.7044225,32.861546,72.439255,118.24176,0.009558356,116.07595,3.4459538,8.725049,0.8101511,43.0
inf,295.73895,9.009532,886.7101,41053.29,947.7713,65796.94,6.271094,81.26135,0.39091575,0.26628542,0.30598262,0.0572503,0.0010805754,0.00044892106,0.0017909674,0.003381391,0.0002980432,131.78389,38.85844,276.67493,141.06372,0.6762366,50.057117,19.794636,53.551003,0.009844418,62.102985,0.09336682,2.890392,0.3617904,44.0
inf,1236.9052,7.09956,930.1036,54152.76,1921.1875,86753.61,6.2163067,36.991016,0.6705322,0.13818549,0.041855834,0.047699485,0.0041389675,0.0008022371,0.005221035,0.0059286593,0.0008557479,163.59436,28.458769,208.42322,94.364075,0.90909314,25.211742,29.003723,116.47569,0.0036894616,84.08592,0.75204307,5.957977,0.17301412,45.0
inf,395.13412,9.321665,1721.3403,70767.04,535.93677,39197.215,1.6756879,37.268944,0.43826574,0.34087172,0.36886162,0.06724753,0.0077340975,3.8845665e-05,0.008903144,0.00026961003,0.000971601,49.0483,18.450548,281.78137,103.569916,0.8970956,7.755661,58.7596,97.08572,0.009419882,96.44862,3.4251633,5.563646,0.858753,46.0
inf,257.50314,7.3901606,877.345,6211.759,1070.5752,35920.07,1.816038,10.718195,0.39948037,0.16588637,0.49759176,0.042435106,0.006834514,0.0009514952,0.008851623,0.0053344457,0.0009789192,84.36645,83.75501,180.806,45.861706,0.7770146,36.257893,21.471764,52.717426,0.009267411,129.24232,4.521882,9.217461,0.13577957,47.0
inf,1486.9839,1.9440925,1439.1792,20877.62,1380.6387,49912.75,2.5504367,19.742668,0.33115897,0.3925241,0.26256293,0.023386506,0.005488543,0.0005112108,0.005862566,0.0047792196,0.0007060796,159.24326,41.472603,212.33342,142.09106,0.9010082,42.705677,35.958275,137.44519,0.00428455,143.11707,3.8022134,10.107493,0.4191918,48.0
inf,1473.8351,4.4264464,1170.3785,27220.38,1071.7103,80230.63,6.32089,27.29255,0.4050579,0.28895935,0.22125955,0.05544844,0.0005369408,0.000501377,0.006495481,0.00675667,0.00050819747,138.25087,48.416164,312.0143,131.20078,0.6022465,12.916201,67.09369,122.28344,0.0031527919,134.89604,4.8158464,14.7780695,0.24893753,49.0
inf,316.4026,1.8155725,528.89014,84144.375,1577.0421,58981.11,4.1456685,84.30577,0.5985211,0.34741703,0.45066512,0.035670225,0.007041865,0.00079293165,0.00879715,0.009561116,0.00073132355,151.04042,49.184017,200.00732,28.602676,0.69348997,55.995953,65.96554,99.008385,0.007927822,83.47506,1.766169,11.221082,0.1851471,50.0
inf,1648.0637,6.8109245,914.982,43926.336,1897.2848,95450.49,7.5388346,62.95105,0.6102617,0.117467895,0.12735184,0.02494425,0.0056973104,0.0007448752,0.008445067,0.00041339276,0.0009950511,92.90354,96.15469,332.60074,20.677809,0.6770644,0.53390867,70.276726,110.59405,0.004140402,137.89743,0.22758399,8.900122,0.6744879,51.0
inf,529.475,8.293041,292.39847,35335.12,821.499,62928.39,4.6437335,40.05362,0.44000337,0.07985405,0.095295474,0.036599506,0.007825308,2.9346642e-05,0.00095668726,0.007948433,0.0008427206,99.849884,19.444601,337.24722,105.56321,0.7251425,5.331702,40.705944,108.87677,0.0025456522,83.229935,0.40815973,3.5760603,0.030652681,52.0
inf,1952.2706,7.42656,488.24963,85425.06,1021.05334,16984.688,5.4334974,94.25841,0.64245707,0.4010298,0.31772768,0.0590999,0.006451115,0.0006416839,0.00885142,0.0003672734,0.0001202173,165.34894,73.50165,358.05597,115.61016,0.8575413,8.670751,22.776585,119.82075,0.0012964744,114.70787,1.6218244,14.70554,0.4219366,53.0
inf,698.17474,7.507947,815.89014,76545.41,268.50784,34715.383,2.9024723,66.71921,0.53683084,0.036993593,0.15143378,0.032631554,0.009763328,0.0004327912,0.006844984,0.002332191,0.00026702843,6.699893,68.83678,202.81854,30.85165,0.8698185,4.2667437,77.092476,136.92944,0.0095276525,92.20921,3.0239904,13.208215,0.7631777,54.0
inf,1931.6829,2.7690299,1653.0734,88592.3,1436.4127,66716.22,5.1539054,70.36316,0.4142921,0.25717205,0.26836935,0.041861825,0.0020647612,0.00094270543,0.0009481307,0.005824124,0.0003446634,122.602684,65.94881,245.97075,127.20014,0.92203134,58.796055,46.9552,124.14029,0.0062009688,134.80438,1.6038444,6.7525725,0.5803394,55.0
inf,1269.4728,4.4118276,377.837,78346.38,540.81177,51628.87,4.5166793,96.84862,0.38785818,0.4148342,0.34370422,0.05842274,0.0014545893,0.0005428319,0.001515613,0.006484837,0.00043025854,125.691895,75.036964,233.58029,112.06532,0.8762525,19.927673,60.50631,87.48157,0.006940572,82.92509,1.1995707,11.058863,0.5416375,56.0
inf,670.60516,4.796543,1003.4839,49126.88,1574.9584,38103.42,4.446768,102.769104,0.46120676,0.011599965,0.40636078,0.052299418,0.0046285274,0.000893946,0.007313216,0.006819415,0.0002390274,160.15347,42.368504,345.25662,107.8242,0.7945651,24.778421,57.307156,107.36778,0.0070237922,121.11061,0.47622788,8.18705,0.65825975,57.0
inf,1409.4625,2.189653,1784.8933,1633.3956,1747.2319,94228.375,5.868009,28.458557,0.36775076,0.39915714,0.4248065,0.05538144,0.0017109902,0.0009828523,0.0071102036,0.005066096,0.0005541637,51.540955,38.028164,364.8236,137.14859,0.9936569,12.313124,15.530092,102.96331,0.0010018332,110.81256,0.39109686,5.816036,0.7464322,58.0
inf,311.88568,3.4949503,1655.8519,49503.74,1594.0576,5361.8027,7.084574,82.51671,0.33690012,0.2771406,0.3232738,0.028704165,0.007959272,0.0009912245,0.0017867642,0.0030239285,0.0008986406,25.012732,94.60895,235.5943,134.0873,0.9509909,22.932964,26.619438,68.514565,0.009932201,111.05176,0.23350412,3.4212742,0.7929055,59.0
inf,203.7854,1.7172098,854.954,79310.98,1043.5454,5819.896,1.805508,16.240534,0.5182331,0.028930936,0.45688087,0.07380038,0.006008639,0.0005854115,0.0060216985,0.005094142,0.0007828305,130.20462,72.25297,316.53854,91.78897,0.98176163,52.895287,64.11484,73.02068,0.008134169,143.37444,0.58243805,4.413425,0.61452734,60.0
inf,1578.565,8.373463,1615.6178,95750.805,572.1523,2909.1628,6.783666,32.402554,0.49093542,0.010083819,0.038124777,0.06355413,0.00284023,0.0008854743,0.00032730008,0.003600305,0.00081115833,112.21759,10.170559,207.21637,20.79258,0.95362616,5.759076,54.742203,116.33618,0.0048027546,123.25022,2.4191294,8.260446,0.57698,61.0
inf,32.01326,7.1040416,664.6544,32805.46,553.8319,76599.805,6.9915137,16.958773,0.55844116,0.24503426,0.27057773,0.0634844,0.0071023176,0.0007401915,0.0042624106,0.008237274,0.00021970719,148.64183,19.400711,238.09126,110.934456,0.7062229,9.49187,18.159363,96.47545,0.0035757963,145.86385,1.1697918,1.0281352,0.6630916,1.0
inf,355.21066,6.1236324,22.554901,32039.543,833.46576,15844.305,1.9978856,102.040436,0.30174494,0.3856193,0.4961756,0.069221884,0.0051550562,0.0006578426,0.00707632,0.0087561635,0.0003764782,133.79652,13.480259,217.04369,106.15278,0.61589843,12.770548,59.550518,125.38429,0.001811747,100.06439,3.8593879,7.354146,0.3825086,2.0
inf,791.7496,3.818452,350.02878,42069.113,637.3948,28599.914,4.08424,89.009445,0.4878366,0.2558797,0.43832618,0.04836238,0.0005245701,5.585773e-05,0.008328335,0.0053462484,0.0005861599,105.65786,47.29033,299.1779,112.02981,0.7271317,16.402792,53.428524,111.61386,0.004733549,74.407486,4.608189,10.074863,0.7640958,3.0
inf,78.09788,1.98494,1234.7506,14474.317,493.01373,20191.146,6.183306,64.42748,0.40522206,0.42487502,0.27599323,0.029808018,0.00437485,0.00071576383,0.002485602,0.0073242374,0.0009913901,158.95743,78.63828,191.12878,118.09918,0.64886075,0.36043906,10.917458,141.76152,0.0014807842,100.7814,1.9581559,12.73802,0.9743554,4.0
inf,1918.7354,9.8514385,1848.5872,87875.73,829.6492,82820.88,4.9077554,56.950375,0.41571254,0.28190434,0.21339616,0.06693308,0.007770728,0.0006837663,0.0033503475,0.003490206,0.00070149655,72.261314,59.66305,243.68976,80.913956,0.6812896,4.987594,79.72559,76.25703,0.007604628,82.018936,4.8444915,6.1435275,0.31910723,5.0
inf,776.27246,7.7900696,74.67118,81118.64,532.0097,53525.13,5.9314103,39.192722,0.62810284,0.057814684,0.20400111,0.054376774,0.0053726584,0.0005924758,0.0055351467,0.00552302,0.0007951646,179.25244,82.16771,239.06128,141.58157,0.71788764,2.9309492,59.980015,64.640625,0.0028627166,141.78224,1.2593839,10.311495,0.8440586,6.0
3400.8284,386.39728,5.9192667,154.67206,50180.664,1087.5743,87797.94,4.516321,62.964653,0.5896354,0.48383188,0.16490802,0.04730474,0.007603916,0.0006242405,0.005821244,0.0012844352,0.0008991812,156.38971,44.78273,190.27371,40.386784,0.6256563,4.419904,29.880394,139.01236,0.0035122023,123.32633,4.6260576,9.607839,0.6582414,7.0
inf,1271.7206,6.4691224,625.21893,68322.37,569.8342,97246.09,5.6433945,44.078156,0.61678725,0.25750408,0.3825455,0.031303145,0.008690067,0.0006912598,0.0017502231,0.005916176,0.000114991766,55.69,35.09926,261.33664,126.14644,0.9639521,25.976763,38.302094,71.28764,0.003051684,59.229954,1.437877,4.6978526,0.900292,8.0
inf,1487.8234,7.674819,9.997827,80800.74,643.2188,20280.875,1.9033114,23.396936,0.30239373,0.13248925,0.45698807,0.045330375,0.008236451,0.00047223552,0.0024504054,0.008421811,0.00078288605,138.26189,70.23422,278.26138,138.33809,0.89101225,21.583227,79.2835,53.551544,0.0014700074,63.639145,1.1777723,7.686811,0.51042813,9.0
inf,847.2556,1.8828412,1054.5878,22495.803,1821.1337,61051.94,6.107208,61.77727,0.52893156,0.42618245,0.2776635,0.05482153,0.009673756,0.0003389201,0.0025741004,0.0008073327,0.00094626757,47.249313,47.44559,180.22298,83.45207,0.71758765,34.22158,78.34756,78.80032,0.0065032225,142.75551,0.09195164,8.199224,0.10255796,10.0
inf,1302.7178,2.7064204,1572.445,37537.617,598.31525,89723.99,7.173396,74.47744,0.44436684,0.1075335,0.39392537,0.060519565,0.009443314,0.00070691336,0.006955038,0.009093545,0.000981598,69.83044,74.19453,204.9596,124.52969,0.9507868,21.80495,53.003227,84.24968,0.004169575,148.01883,3.9943273,4.0540543,0.28599614,11.0
inf,1190.2546,8.262786,1168.7794,54182.91,60.228683,29313.314,3.4506817,54.702133,0.3427912,0.289911,0.3468435,0.053633407,0.0030810165,0.0007900107,0.0056242733,0.009565705,0.0004961181,41.852722,55.492714,233.91153,110.23124,0.87174064,56.126774,18.850813,92.39736,0.0017216724,144.44772,3.3235643,7.757587,0.46865523,12.0
inf,1570.4214,9.8020315,1826.217,66264.3,1037.7194,91194.17,7.0535583,56.523083,0.43039685,0.14211322,0.42643997,0.045976806,0.006322991,0.0006203027,0.008966908,0.0032836504,0.0006521471,55.510075,32.90249,292.2956,144.43318,0.721953,43.719276,38.563984,131.55608,0.0052055367,124.82677,3.0303826,3.8511965,0.5417926,13.0
inf,354.7586,7.573681,1353.0208,89687.15,1132.9357,68751.91,6.8926234,104.634476,0.4555964,0.46977672,0.29193145,0.033253636,0.0018698713,0.000750603,0.008182638,0.009694743,0.0006036489,2.9926395,95.75275,183.05399,88.4733,0.7618549,40.62798,59.5513,97.97692,0.0024624267,83.85784,4.5625343,13.627627,0.549961,14.0
inf,1056.9131,3.7358792,160.35127,39679.43,1697.4232,45824.203,3.1063926,24.925415,0.40328518,0.4114777,0.36287963,0.022340594,0.0030969698,0.0009840686,0.0028901782,0.0038339659,0.0007349149,147.1226,97.33585,241.63042,147.05846,0.6772398,22.224497,46.606083,112.30509,0.00026116532,133.21982,1.4704298,11.727376,0.70148534,15.0
inf,1688.181,5.2474117,30.169008,95131.49,1162.0363,36271.723,3.7746885,60.127285,0.50289243,0.2856747,0.02714538,0.032866396,0.0004701585,0.0007689548,0.007323554,0.0062008686,0.0002531422,29.081556,37.879395,267.583,113.55144,0.6754117,22.043919,74.87894,109.78344,0.004749131,73.5649,3.6119971,11.928593,0.2705816,16.0
453.92886,278.15042,4.3174086,211.3685,25987.238,269.6102,57727.93,4.2297573,102.65971,0.43594286,0.3618539,0.38420856,0.06623854,0.0059532407,0.0007027299,0.008044783,0.009779662,0.00032755375,151.72096,67.082504,194.24677,91.580315,0.85506254,55.766857,58.365757,55.074898,0.0018691834,69.1214,1.7949852,0.80013824,0.21431068,17.0
inf,1573.9797,8.046438,1724.2206,45647.297,1324.0557,35819.97,2.6043386,78.37854,0.5723027,0.30614486,0.08057518,0.07295167,0.006573684,0.00014903529,0.009587247,0.0076940386,0.0005602434,99.85009,37.820114,332.641,20.06709,0.6753645,0.37990937,12.744445,113.9143,0.0029557138,96.96246,1.8409799,14.11148,0.7258807,18.0
inf,1577.1814,5.8451333,45.974316,67734.37,1852.2141,86431.59,1.2526795,73.05164,0.44383436,0.44234264,0.19675344,0.024961853,0.0012749801,0.00091975805,0.008105909,0.009198961,9.7588345e-05,48.97543,16.909008,325.8518,62.4059,0.76577526,29.006802,13.6024275,133.09595,0.0069273133,116.70532,0.26214558,13.339865,0.29371575,19.0
inf,1636.5732,3.3437974,506.04517,52483.7,630.24634,2460.5713,6.669482,13.014213,0.44711992,0.46471637,0.179743,0.03491567,0.0032866998,0.0006230201,0.0026790416,0.00854429,0.0009537194,151.89893,45.0381,364.26093,73.660706,0.6402247,20.932766,38.049885,105.46982,0.009753397,93.14029,1.8105365,1.2021369,0.04540081,20.0
inf,1061.6815,3.383526,204.37936,64212.082,293.0564,30189.402,2.699755,62.26606,0.33030626,0.07111717,0.08938218,0.031095829,0.0022798995,0.00045864994,0.0026635563,0.0072616786,0.00082454155,66.69249,35.96941,331.66776,95.25131,0.64945775,4.948534,26.073513,140.3967,0.0033875732,114.35721,3.193091,10.402427,0.0989995,21.0
inf,752.0511,9.877165,1694.3563,19479.588,1892.6676,54748.035,7.430526,37.801086,0.572979,0.27463594,0.35611188,0.07231731,0.0023448337,0.0008456371,0.0088908095,0.0014867402,0.00096996326,143.78554,80.62516,224.44644,65.34625,0.6085496,8.915063,47.392,98.35726,0.0044610794,126.50651,0.2531124,13.670577,0.8147437,22.0
inf,1401.8152,9.078281,1889.621,84224.37,1486.1033,21662.965,5.0188313,12.340972,0.50541574,0.38875657,0.34798375,0.07719392,0.005789315,0.00064985885,0.007591002,0.004753768,0.0008031842,112.31455,83.70895,189.15149,60.754955,0.8446305,56.11781,31.474585,69.5425,0.0092428755,71.028564,0.26223704,6.83147,0.57990164,23.0
inf,1753.6965,7.410149,1552.7656,21798.068,1421.7083,55004.27,7.6325293,72.042595,0.6745381,0.02060907,0.14382204,0.037488803,0.0021652263,0.0009848739,0.0057921163,0.0027620844,0.0004607882,118.20211,21.70113,251.11307,44.123737,0.8749316,37.98829,70.69249,63.65037,0.00836051,74.66179,0.985177,8.165101,0.36048812,24.0
inf,1068.2715,9.613447,1297.1656,59389.95,56.04596,71328.36,4.1027207,68.21685,0.4481056,0.4189209,0.20710094,0.07062556,0.0024645445,0.0006344984,0.000672789,0.009126296,0.00039203462,31.56028,78.22859,250.9346,49.006077,0.9368076,35.840572,66.446594,50.400986,0.006071274,100.05149,0.45882794,3.943118,0.1579469,25.0
inf,1981.7056,7.597388,1787.4637,80008.52,142.38135,72609.54,2.858441,80.11093,0.56538945,0.30826703,0.08551187,0.062578484,0.003647491,8.8890905e-05,0.0037886212,0.00043858393,6.583946e-05,60.870716,29.87716,264.23682,127.287674,0.95704,23.994356,49.909447,108.55463,0.0037438516,117.951805,0.66851753,14.480937,0.45564005,26.0
inf,1299.936,9.392792,1633.1191,42306.938,654.1807,19898.455,3.138966,11.65626,0.52814996,0.14241984,0.44761905,0.06139518,0.00087569363,0.0009559162,0.008883939,0.00035984887,0.00016101125,11.302054,22.635525,227.15094,43.153957,0.88226646,35.711178,26.723082,69.38754,0.006440618,140.28596,3.7428088,1.0345353,0.9435059,27.0
inf,1153.2195,1.7132694,368.1004,6478.608,1240.7101,27215.84,6.8168364,96.446625,0.3728621,0.16316134,0.27619594,0.036685005,0.008888433,0.0006652919,0.00643174,0.0068765744,0.0006569272,20.924269,40.48856,225.71262,56.68957,0.75761026,7.7576447,46.959175,52.108044,0.002532717,99.595726,3.5461571,10.647159,0.4932642,28.0
inf,1215.8118,5.912436,659.7107,38209.426,294.90582,87743.15,5.3040066,64.07954,0.5605894,0.4654171,0.31540883,0.078347,0.009265408,0.00012330533,0.0039048258,0.0054250364,0.00063999015,31.845333,44.41877,285.21713,101.98576,0.6133077,0.2960734,51.863697,110.67201,0.00018594423,111.06255,3.1056066,9.357609,0.18991342,29.0
inf,926.43317,4.2211075,1443.6674,94061.15,704.35254,90144.61,4.558278,54.651867,0.6495214,0.20423211,0.47667587,0.05695146,0.009655863,0.00010618451,0.00030168713,0.0073987176,0.000799192,27.732264,91.81591,249.45735,55.187584,0.9267494,56.797874,34.790005,54.628185,0.0014277283,57.00397,1.3395939,8.592881,0.21090049,30.0
inf,1948.5236,8.994736,1391.2716,32559.445,793.71295,28186.307,2.789333,79.83884,0.66001713,0.28195852,0.10925078,0.069091454,0.0062913657,0.00029989606,0.0054001994,0.008290307,0.0007760499,82.48194,26.44509,238.49187,102.16962,0.775405,20.275867,41.921356,81.25747,0.008231629,92.12725,1.2389872,8.05113,0.944583,31.0
inf,1272.5085,7.4256673,65.40496,75889.516,14.622125,64471.426,1.6399413,34.167755,0.62905496,0.11067519,0.09474002,0.02301907,0.00059498375,0.00041581778,0.0046724025,0.001771304,0.0001874435,16.49074,42.481697,247.60875,51.933212,0.80116844,54.58229,68.104195,120.98458,0.0017351373,55.90839,4.9401093,14.384455,0.2167549,32.0
inf,639.54846,2.820165,1748.2002,2539.3928,1291.2239,96936.34,2.0483768,19.028675,0.39764372,0.34542954,0.40692574,0.018111967,0.0097293705,0.00054415525,0.008810976,0.00082270324,0.0005494911,123.094955,76.911995,238.98741,70.07146,0.7628619,25.53719,35.26294,72.66518,0.007477918,138.05617,2.4645627,10.008255,0.45911968,33.0
inf,1391.8872,4.9952126,1059.2648,44106.023,1152.6139,93603.36,7.537258,97.96923,0.6746228,0.28417104,0.41279122,0.025376303,0.006919167,0.0008625032,0.0066174497,0.0064524054,0.00024079757,113.349304,19.559652,285.86633,136.63512,0.7422441,27.209242,27.75535,101.00276,0.0011772839,120.13673,2.0297754,12.236713,0.36734524,34.0
inf,777.9857,8.828528,884.99457,11130.76,1180.9321,55589.324,1.0263104,45.220135,0.54353595,0.31720173,0.22936034,0.052760426,0.0044910996,0.00017757279,0.008689317,0.009838628,0.0001596238,74.199776,32.53811,237.87604,140.02274,0.7453595,8.4037075,72.79366,80.792694,0.0026659467,86.0031,0.7099077,0.56546485,0.3116841,35.0
inf,1250.3087,2.232195,1232.5057,79847.484,1855.8114,1812.9987,2.0923026,31.330954,0.33395702,0.31440386,0.4970773,0.03797355,0.004860906,0.00024969206,0.004561344,0.0073789195,0.00071511255,32.27251,27.832258,279.94522,114.638725,0.6201679,41.35268,49.697357,94.87728,0.0001474197,141.55513,0.4648217,9.720095,0.06970052,36.0
inf,1604.7893,1.2418361,30.255934,4967.4907,1485.6438,83187.16,7.7346454,35.149292,0.3824113,0.31952387,0.23924397,0.037851837,0.0044623907,0.00032183767,0.008391748,0.005270017,0.0003553902,110.491974,59.563118,212.89449,71.96594,0.60937834,10.053065,10.834914,100.16703,0.0030306533,68.514656,1.9384844,1.5960692,0.08654845,37.0
inf,1282.1112,1.8233238,200.9113,70799.35,911.82544,77523.516,4.321583,48.154594,0.65761745,0.11774697,0.043764647,0.07579865,4.467202e-05,0.0007868471,0.007906044,0.0018788561,0.0009286877,112.47966,99.16494,266.98773,65.87777,0.9422017,51.81582,48.904575,129.68504,0.007896212,127.672714,0.9249737,9.408647,0.74109304,38.0
inf,278.96942,2.3934817,622.1908,64687.21,1058.0038,74988.695,6.2709475,64.45227,0.33491048,0.18712789,0.40522397,0.025016904,0.004861764,0.00077673985,0.006852435,0.00309583,0.0004199094,94.122536,72.62316,258.8256,74.4963,0.8243212,38.320213,48.658142,125.544205,0.0009055415,112.76109,3.9936323,8.883329,0.13123432,39.0
inf,946.61066,8.451499,1704.8488,69538.85,775.74023,80283.08,2.5406535,40.547684,0.60151273,0.38409525,0.3044533,0.066515595,0.0028857177,0.00019645535,0.004656909,0.0036890518,0.0005370452,178.49393,77.65807,306.87476,110.92156,0.8649637,58.412247,41.103622,145.93294,0.00852309,90.329666,1.8811105,4.5298934,0.5073091,40.0
inf,1886.0931,9.386377,534.5904,50157.79,1691.9777,12951.998,2.4335246,93.90452,0.4385687,0.10525673,0.05347538,0.025540533,0.0075167893,8.90429e-05,0.0033462152,0.0052041835,0.0007281565,50.85218,74.20881,327.75778,58.514862,0.8477866,10.319919,33.388184,97.72631,0.009706266,134.05678,4.374221,11.167867,0.5092032,41.0
inf,968.79315,2.5767288,503.00308,2891.0532,1301.1259,83623.414,4.981391,47.163807,0.6552477,0.030270286,0.15767317,0.052472543,0.0026728332,0.0003809862,0.0074834214,0.0037552519,0.0006122299,100.39549,85.56611,231.66106,133.25468,0.79177624,31.764956,69.617516,97.86645,0.008304801,78.36429,4.517078,14.619433,0.5928979,42.0
inf,3.9233747,8.038751,345.97018,53405.637,1529.3103,12900.357,6.499635,92.60472,0.59957355,0.30360264,0.46787274,0.06644854,0.004433687,0.00084720994,0.0076622474,0.0032315163,0.0006222806,29.27718,49.869446,327.91153,59.942917,0.92250645,27.478975,22.442057,130.18294,0.0024684886,79.30605,2.0402768,5.0182023,0.10843143,43.0
inf,560.7606,4.0098014,460.43774,64732.15,1907.3955,99759.36,6.732504,107.48549,0.5412257,0.3561845,0.33473983,0.05254017,0.008554354,0.00022500723,0.0049729412,0.0054114675,0.00048033602,119.22791,35.889473,272.1205,48.209927,0.8127957,0.32332706,11.487508,110.95868,0.0008732789,78.90735,3.0109036,9.698025,0.5853002,44.0
inf,1094.7354,5.27392,541.78253,43186.36,323.8741,48162.816,5.9243665,23.65014,0.54621094,0.25637916,0.4731362,0.034338564,0.00032700298,0.0004189796,0.003460425,0.008733194,0.00028216178,36.60283,19.08235,299.65936,47.261875,0.63285357,12.122268,43.613937,92.7544,0.008954646,143.95369,0.45294657,0.3811048,0.14037275,45.0
inf,787.5964,6.475751,525.25146,51259.27,907.3473,5933.4814,1.7502574,35.139507,0.4063001,0.25571954,0.21786761,0.07220876,0.0042941626,0.00022151721,0.0032133942,0.0047048028,0.000886423,71.7687,87.31573,234.72711,39.185432,0.8815941,28.713812,68.03735,100.909454,0.009185773,86.33685,3.0971212,1.1879996,0.66872954,46.0
inf,1867.7104,9.737293,1394.2903,30736.03,885.49316,25117.006,1.9365959,77.88015,0.69410014,0.34526128,0.15158375,0.07860497,0.004748424,9.71514e-05,0.003873496,0.0077632293,0.00079151604,93.72911,36.077274,251.99696,107.8171,0.7776822,22.806608,38.547497,71.64944,0.008711978,89.140434,1.3512145,8.942315,0.8918083,47.0
inf,1345.1166,9.885283,1479.7448,18847.37,289.76483,10487.649,5.1880302,26.752712,0.30760783,0.12971891,0.045107942,0.024097428,0.0057063634,0.00079871755,0.0095123,0.008829341,0.00085447484,70.05326,44.87839,309.65833,135.44264,0.7713502,43.684406,63.466297,84.827934,0.00970094,147.34094,2.2107003,11.494413,0.46522424,48.0
inf,119.03467,7.9331965,1314.0015,45897.96,1571.4064,49852.297,6.194317,21.99847,0.4186229,0.18134929,0.21760537,0.049726605,0.00473371,0.0009867621,0.009285563,0.0010364653,0.0003939167,24.83483,89.388535,320.14957,133.4817,0.67464894,50.34144,77.67036,119.25423,0.0068751387,76.02852,1.148438,13.050391,0.7308596,49.0
inf,764.6427,3.173489,1019.63245,73466.3,937.64746,20860.72,3.5105863,64.6293,0.46501282,0.13865785,0.39198527,0.037896864,0.0056254887,0.0003468634,0.003222919,0.004797196,0.00035140725,26.070814,27.83949,323.2516,118.93709,0.94300437,49.191525,32.938953,133.10844,0.0022241538,87.35832,1.7015638,7.833584,0.92758363,50.0
inf,614.0814,1.5690376,1000.7304,86553.07,941.2205,29138.645,5.49926,66.80954,0.64150935,0.34915283,0.19891065,0.037051573,0.003485293,0.000899891,0.008826592,0.007976208,0.00066951127,154.33119,74.79286,361.78473,148.73221,0.7129064,35.243908,47.08819,55.629353,0.0046208166,89.8648,3.018396,11.616013,0.7676494,51.0
inf,762.17395,8.485151,1595.2611,65332.043,379.35535,43201.035,1.7832849,107.61575,0.5789553,0.061263606,0.03670581,0.076127626,0.0068803197,0.00035948338,0.0034114071,0.0076813987,0.00071322743,74.7819,47.456142,341.51505,43.11733,0.8945988,18.883556,23.402111,85.82204,0.005731618,130.87463,0.35880238,11.4039,0.4873359,52.0
inf,764.568,9.03219,1626.1921,38857.23,1422.5104,99654.46,7.603892,23.982447,0.41219217,0.31840014,0.05053847,0.027025942,0.00709101,0.000704828,0.009008789,0.002719544,0.00019884517,58.52102,21.097942,187.07794,60.97705,0.7665262,55.083344,49.57986,54.189556,0.0011903932,74.172585,2.5548913,6.2338715,0.27888152,53.0
