like1,parclab,parcf,parcr,parcw,parcl,parcs,parclspan,parlma,parf_auto,parf_fol,parf_lab,parTheta,partheta_min,partheta_woo,partheta_roo,partheta_lit,partheta_som,pard_onset,parcronset,pard_fall,parcrfall,parCI,parlidf,parcab,parRUB,parRdsc,parCB6F,pargm,parBallBerrySlope,parBallBerry0,chain
0.9561343,397.91855,9.484951,1276.735,17447.17,38.639347,42572.824,1.1780765,115.791794,0.31535685,0.40592715,0.5307478,0.06947028,0.0033531168,0.000196711,0.003822778,0.0006194031,-0.000107442305,166.83113,58.70224,245.73906,27.292786,0.81231266,53.619755,58.624016,54.38848,0.0031511479,90.8033,-0.01728478,4.0489664,-0.15462571,0.0
0.9851003,606.77936,10.320527,1318.2367,17046.658,-24.242981,27958.96,2.0075693,111.103226,0.34531477,0.30550328,0.5390974,0.07902661,0.0057580834,0.00027233583,0.0032729357,0.00057191454,0.00016014352,165.64027,48.767277,271.16235,14.786233,0.8561968,61.635952,69.88644,50.505314,0.004667099,97.18154,0.75012606,6.884521,0.2059164,0.0
0.03344363,473.04587,8.874342,1351.7808,21003.47,50.494953,34041.535,1.1381805,136.09828,0.32439986,0.3610072,0.48289484,0.0688112,0.0047387085,0.0002460655,0.005106703,-0.0005911395,6.078398e-06,156.15305,33.68798,263.4253,25.146856,0.9211901,53.64337,46.38751,53.769577,0.0011023013,89.45417,1.0250045,6.6940217,0.16837491,0.0
0.9909013,345.1937,12.226833,1061.8398,23979.164,151.16351,16257.108,2.1485,93.31525,0.3687043,0.36546564,0.4905061,0.06498307,0.0034188787,0.00028633914,0.0024071762,0.00072172476,-2.2559301e-05,187.35394,37.93497,274.16626,34.733875,0.8174916,54.11572,58.506714,52.345196,0.0035091056,87.1247,1.3638684,6.534379,0.12365652,0.0
inf,233.65878,12.364831,1169.6575,22502.05,-31.851036,24593.219,0.76214063,127.075,0.32987174,0.265116,0.50935,0.07822992,0.0033740732,0.0002700626,0.004128499,0.00064216956,7.288472e-05,161.10432,30.682735,234.45401,22.463638,0.80310434,57.345806,54.745373,57.05478,0.003397542,90.70017,0.7357081,4.4899454,0.11236205,0.0
0.9994704,4.838547,10.317237,1111.48,35876.586,28.98267,35970.906,2.085178,134.63554,0.34602863,0.38588688,0.5327252,0.06309885,0.0033767563,0.00037574864,0.0013439457,0.000970675,0.00017909039,165.96507,43.530834,252.53586,38.74626,0.80333096,59.97357,59.853237,74.1658,0.0019624692,79.447426,0.8081096,3.224792,0.12933473,0.0
0.83653754,591.945,7.106771,1678.5216,22125.377,123.37525,9857.323,2.5316865,115.32362,0.31707248,0.2948393,0.47613788,0.071682334,0.0047059455,0.00011396533,0.0032479265,0.00050417526,4.8312424e-05,180.78471,37.222992,251.52171,43.263584,0.8286214,69.402504,59.159615,42.36326,0.00016331379,86.977684,1.1893005,6.0125804,0.23197153,0.0
0.26793656,295.62262,9.080074,841.5237,47312.977,-91.87846,20525.0,1.5224062,110.77538,0.3684035,0.16909935,0.41125944,0.067327,0.0034321356,4.0686402e-05,0.0020725017,0.00064526673,-3.3617293e-05,157.19908,52.764896,219.39983,34.35763,0.80562025,50.17094,64.32575,68.32732,0.002049973,74.32659,1.1779575,4.6285987,0.22215244,0.0
0.07381596,340.44406,11.089219,1415.1699,33716.883,236.71017,38324.68,1.1314467,107.22836,0.29405826,0.30120575,0.43531016,0.07523446,0.005318284,0.00025722498,0.004872972,0.00017674963,-1.5490974e-05,191.42245,44.135784,248.7627,9.514242,0.86667097,57.715084,70.02413,50.035816,0.0018937576,88.10985,0.6157815,8.247207,0.10872186,0.0
0.11631049,201.76123,11.094971,1351.221,29086.377,184.99344,32487.484,1.4616799,131.41467,0.32668674,0.32922852,0.4726992,0.079420224,0.0050416472,0.00019901709,0.0021935885,0.0012459571,2.9656392e-05,170.12321,33.404808,245.18007,45.458775,0.8145882,65.67688,67.08229,59.95219,0.002299585,89.70962,0.78844887,5.65753,0.08439012,0.0
0.86374754,405.7809,10.08235,956.4889,25431.668,238.06848,39280.18,2.8409166,132.70126,0.33242044,0.39627478,0.5035933,0.072304115,0.0047000395,0.0001957721,0.0037261224,0.0013678392,0.00011898649,162.7381,48.824486,244.20258,16.587019,0.8722502,50.602108,58.96705,53.2488,0.003140493,82.30611,1.1260065,7.1749163,0.05225652,0.0
0.82401156,432.2771,9.695228,1203.0829,25294.814,114.05196,27860.137,2.6386266,117.33324,0.32862934,0.40965778,0.5079996,0.06827273,0.0035694416,0.00015230784,0.00363429,-0.000108849046,-6.463386e-05,188.13899,23.452105,270.47253,25.4648,0.806657,60.098858,62.44685,39.710285,0.0012528145,86.402115,1.4125015,6.501921,0.16369444,0.0
0.46071783,691.13354,8.713115,1114.7029,25251.658,262.19836,34988.26,1.4280229,127.37568,0.41492325,0.37109452,0.48481497,0.07417648,0.0041779424,0.00019986829,0.0038459229,-0.0010458621,8.6300846e-05,185.75702,38.822254,229.4299,10.511527,0.84295034,61.085728,69.211235,53.832268,0.002553635,84.25613,0.23675804,4.482281,0.22662424,0.0
0.84658843,5.6329856,10.72305,1209.2723,19580.03,-45.735836,18464.861,1.7158468,112.46459,0.33345738,0.29635066,0.5345304,0.06523426,0.0031968323,0.00016932658,0.0036964046,-0.00051976583,0.00020922597,205.1311,35.616787,252.08365,33.02156,0.93638074,57.968464,66.82219,57.21709,0.004145085,97.20019,1.8221586,7.683024,0.30941206,0.0
0.7732411,47.987534,8.973229,1144.593,13257.602,7.971289,22422.928,2.317809,148.35675,0.3613956,0.31412834,0.5226553,0.06397502,0.0047015515,0.00025029902,0.0021199984,0.0006702276,-5.9794213e-05,177.13963,43.30169,233.54716,11.314528,0.8484095,55.29158,58.81906,42.29702,0.0039988775,81.465744,1.469053,7.043802,0.056720715,0.0
0.9827924,802.0184,10.592176,1340.3433,43427.82,3.0075958,32952.074,2.5138419,127.16714,0.33681372,0.37224323,0.47899446,0.063266546,0.0053040525,-6.9682433e-06,0.0019407815,0.0005216208,4.672921e-05,210.01338,43.36768,265.36868,33.848408,0.8642815,62.360535,47.564415,61.82809,0.003226488,89.82446,0.8737932,4.511821,0.13413338,0.0
0.6526054,769.5791,9.8712845,1287.064,32320.469,166.81084,15066.255,1.3499441,115.61395,0.29400253,0.33059043,0.5591897,0.06896869,0.004290861,6.126755e-05,0.0028769865,-0.0017423566,-7.0944545e-05,209.19202,56.749252,245.48528,8.811733,0.8619855,65.465614,62.412178,67.28948,0.0030411964,93.977325,1.4266446,5.6713867,0.19399211,0.0
0.553776,388.9399,9.875978,1247.3978,33955.49,45.47127,32418.137,1.3370504,128.95474,0.4137758,0.343915,0.47907412,0.066165835,0.0023403699,0.00024997542,0.0022207338,0.0013540988,5.175761e-05,165.25148,46.283493,282.0674,12.22965,0.84880245,52.26845,74.032166,58.07461,0.0036986934,84.58479,1.7592793,6.0522904,0.18793908,0.0
inf,378.18762,9.695095,1388.7346,16403.727,231.17566,26159.78,0.8065767,127.08737,0.36348015,0.30683476,0.53964096,0.058849473,0.004435522,0.00016332477,0.0028231642,-0.00067700533,-3.2994412e-05,177.66216,40.262756,261.2366,42.17661,0.9003452,59.930733,60.339954,52.454838,0.00033884143,77.75517,1.1686646,4.668219,0.20756502,0.0
0.1302133,569.8599,10.879519,1331.3094,30747.521,226.86565,19817.736,2.3564413,128.46848,0.3662164,0.307257,0.49467987,0.073030226,0.0047353907,0.00035822394,0.0049904906,-0.00035554694,8.861362e-05,204.54645,49.039818,235.97891,22.36282,0.8612253,65.029816,40.691437,64.31404,0.0020534466,78.417,1.4411132,9.89577,0.011899759,0.0
0.03191634,549.18097,9.581056,1371.9528,18620.322,-120.60346,21108.451,1.5126432,138.76173,0.40128392,0.37181112,0.55456233,0.08000854,0.0036614686,0.00031324304,0.0034942436,-0.0010187452,7.168337e-05,184.31136,48.46607,257.29807,33.017967,0.8137926,65.64314,60.410843,48.67326,0.0027178864,125.17809,0.8317914,7.3762226,0.08482055,0.0
0.9948383,641.4418,10.006835,1144.2965,19519.926,425.4975,34173.055,1.4270397,113.855865,0.22477254,0.40707925,0.51142645,0.065891124,0.003812141,9.699879e-05,0.0026385325,-0.0018061555,-0.000119401084,184.7009,58.76654,221.83937,40.55763,0.86203283,59.41897,73.78475,46.13076,0.0029559552,78.14308,1.4272693,6.4693933,0.13189752,0.0
0.11776155,564.685,10.940918,1286.6395,3398.3184,154.85762,22497.576,1.3660085,113.30537,0.4228103,0.32496807,0.50259537,0.072881885,0.0047555477,0.00037202876,0.0043519535,-0.00064602017,0.00010104105,170.01962,37.177044,262.64893,29.270977,0.8569678,68.53361,53.680855,54.24874,0.0017895817,86.06749,0.42264742,5.080454,0.13598056,0.0
0.9979025,659.75415,10.700857,1319.9904,11378.511,-60.51626,34000.895,1.3997808,111.63292,0.35989437,0.37055385,0.50761306,0.075568356,0.004811366,0.00018071245,0.002618151,-0.0013105547,-0.00012753221,171.29733,30.299938,226.42278,35.860184,0.8432857,56.78204,51.30712,58.865593,0.0030527294,80.03833,0.2661109,5.126304,0.08045612,0.0
inf,706.4839,9.29176,1319.2543,14190.432,151.18088,9806.088,0.7618469,114.10258,0.3317408,0.35912314,0.4723168,0.06898433,0.004792054,0.0003572873,0.00232814,-0.00017860685,3.830375e-05,176.44781,46.14762,256.10297,28.737356,0.8314826,56.277206,58.2971,44.54274,0.002234456,84.47851,1.4109539,6.237393,0.100685194,0.0
0.11898499,270.42468,9.738494,1237.4998,13429.481,59.58907,39657.0,1.1224371,118.68321,0.41168863,0.2774462,0.4302834,0.07438223,0.0034637668,0.00020363968,0.0034087608,-0.00027929802,4.0185463e-05,163.73813,57.24587,235.4736,40.883007,0.9206786,64.37287,61.938305,45.23289,0.0049968283,88.077484,0.68950766,8.88929,0.19564174,0.0
0.0010422395,248.19987,9.618408,1345.8535,8469.068,165.07275,20770.996,3.2368147,103.25291,0.33906555,0.3878771,0.5319031,0.07612157,0.0034294473,0.00031541142,0.004609804,0.0011796003,4.7378027e-05,181.73653,46.931396,232.02489,36.36881,0.76279616,56.67549,62.459293,67.00162,0.0016016263,88.65269,1.6726189,5.9219923,0.18953504,0.0
0.8203714,225.7397,11.780869,872.38043,26335.98,331.05255,13918.62,3.0816755,109.805084,0.3324063,0.3253288,0.5798397,0.083400846,0.0033303865,0.00030476024,0.0024558885,-0.00028051375,-0.00016074527,149.46292,46.580994,223.55241,41.104126,0.816783,55.86951,57.454792,54.65825,0.0029556798,96.69578,0.82468796,5.1345224,0.074117035,0.0
0.8717308,462.6515,11.833298,1172.3331,3951.4365,-48.78429,27103.01,1.3406934,126.64084,0.34966162,0.2905926,0.51190704,0.070507,0.0054719457,0.00024745942,0.0040281597,0.00026118595,-0.00011141135,169.14557,42.130024,233.6763,41.274048,0.84571165,63.58069,45.37196,57.926617,0.0038155061,63.9128,0.83704996,6.7265153,0.15549877,0.0
0.023897571,256.17236,8.833621,1109.9246,14585.177,-113.52389,22672.361,1.900684,122.74492,0.32782298,0.39635208,0.46151912,0.06786125,0.0048804427,0.0003029421,0.0033849035,0.0008669509,-3.5604444e-05,178.97107,45.256184,241.2839,42.77007,0.86254305,54.256832,57.3834,46.31994,0.0043426254,77.254845,0.27557787,1.542994,0.19411702,0.0
0.42907757,522.4151,11.363613,1348.7544,23502.607,188.29297,8842.285,2.4481018,129.19629,0.3541292,0.32543,0.5596443,0.06410208,0.0050735585,4.1313222e-05,0.003942188,-5.0605682e-05,-0.00015489702,197.60901,44.413628,227.0651,10.162568,0.84611493,59.504177,62.509007,47.544636,0.002926177,98.74526,0.9891251,7.484335,0.06387491,0.0
0.6204758,390.46933,7.6172347,1105.0033,12220.637,25.76629,7303.4507,1.2874683,94.30246,0.27406618,0.3573179,0.447044,0.08051617,0.005363075,0.0004256528,0.005992525,-0.0013676031,1.3952155e-05,132.6187,34.72727,266.96185,26.388823,0.8439813,66.42391,74.6578,36.91092,0.0026126779,83.60018,1.1285594,7.6474876,0.0134674,0.0
0.98750645,536.72455,10.47023,1307.5509,23410.166,135.82677,28912.04,4.215431,99.54582,0.3651519,0.3799701,0.5175038,0.060095757,0.003968601,-1.6883585e-05,0.0021390137,-0.0009477648,0.00021741352,156.04922,45.897415,257.78006,28.12676,0.8690432,53.208755,60.04921,44.809002,0.0024966586,90.40478,0.23049337,7.254232,-0.04168773,0.0
0.55283827,123.497955,10.451837,1124.6315,6970.222,-121.53357,12095.022,2.3112323,121.46469,0.3308706,0.34240723,0.43911663,0.07561051,0.0049514426,0.00015543059,0.0026988045,-0.00068405096,-0.00013316696,152.78885,40.87696,220.1043,25.216784,0.88342065,45.705166,64.37563,55.479736,0.0030603558,94.61705,1.134857,6.8983207,0.20247522,0.0
1.0,624.3026,10.477799,1046.7756,28503.52,25.04355,20918.258,2.0524778,111.547935,0.36646155,0.3374133,0.58532876,0.07584779,0.0032822601,8.331421e-05,0.0011928276,0.0018254898,-0.00015471353,176.31985,45.05222,296.46817,21.135921,0.9064994,53.880272,56.98016,47.1318,0.0022865143,91.13107,0.5324943,4.3675714,0.14170693,0.0
0.079673305,159.8458,9.681648,1072.739,5016.8105,-443.8694,24724.916,1.6425077,121.193695,0.31096193,0.32114425,0.436027,0.07509177,0.004941076,0.00012098142,0.0034189129,0.0009461227,1.0811031e-05,154.4509,34.647896,277.17914,15.05736,0.8506524,60.410446,63.724163,39.76201,0.0036588102,89.12515,1.3992249,6.894564,0.11492636,0.0
0.8569631,299.56348,9.148035,1107.2073,37351.348,208.8833,46185.82,3.0636134,113.00502,0.28751132,0.3983418,0.4855304,0.064567156,0.0038627647,0.00012058969,0.0029534886,-0.00065639947,2.4148407e-05,154.00108,57.50638,253.26697,42.702507,0.8671557,67.76014,63.714645,36.6245,0.0021811423,77.35433,0.51282096,5.3721986,0.1005536,0.0
0.8233761,522.3843,9.252333,1017.368,12515.337,114.05419,21283.037,1.1114168,119.05279,0.3584965,0.3432505,0.58129925,0.06730022,0.0041636336,0.0001918162,0.0031177236,0.0014233433,-0.00016714634,148.06445,48.394737,241.23979,7.8982096,0.8901879,71.71413,66.09442,41.621727,0.0022035567,87.75434,0.4989635,5.792943,0.1208596,0.0
0.027719406,194.15073,9.853505,1048.0479,31308.783,65.811844,21845.324,1.581599,125.13746,0.34456703,0.2345011,0.46925822,0.06756655,0.0047244863,0.00035530666,0.001454261,0.0008452132,-3.8106466e-06,167.25719,40.667454,253.1298,33.25474,0.82364094,48.546783,60.90311,53.596222,0.002009661,96.96973,0.14200282,4.738753,0.05463277,0.0
0.99903715,12.344064,10.287923,1144.4806,15928.115,165.94049,26065.9,1.7533367,118.87061,0.3412607,0.28823292,0.55659544,0.07400842,0.0028848571,0.0002404586,0.0025593692,0.0018258105,9.3525705e-06,183.32312,50.74029,274.16092,42.6354,0.89689535,59.72777,61.88489,25.609734,0.0022920535,61.989452,1.2805365,8.43105,0.0013416609,0.0
0.9858824,478.03436,8.86921,1249.5198,25780.768,-10.682596,25108.93,2.7671568,109.43477,0.34872934,0.32450375,0.47257555,0.06781629,0.0053548263,0.00018384817,0.0029915662,0.0005134507,-0.00014343654,179.78899,35.09518,260.86127,35.081413,0.83522564,54.72124,58.059334,58.353523,0.0041673197,74.1847,0.75173193,5.461613,0.09864916,0.0
inf,165.70631,10.610819,1419.2977,36308.465,-83.10958,22317.074,0.96652025,138.3015,0.37758616,0.33062854,0.42359105,0.081551306,0.0045819855,0.00031669,0.004332921,5.9163725e-05,8.330488e-06,173.697,42.64906,242.71349,29.892824,0.77426565,50.239532,69.63739,45.020107,0.0021749674,86.40619,0.9121464,5.92896,0.11610369,0.0
0.96608233,241.12042,10.513511,1093.9913,90.983025,-98.26817,14427.499,1.248041,113.86183,0.31556362,0.33713815,0.51312476,0.059727743,0.003928775,0.0002527524,0.0041230773,0.0015204414,-3.5804864e-05,224.92252,45.27932,221.18329,15.3668165,0.8246404,67.89917,54.58408,59.706837,0.0029782474,87.30088,0.9020041,6.7348757,0.1540099,0.0
0.036647465,526.24744,11.001627,775.45935,33660.617,-232.0157,14462.165,1.2098876,109.47848,0.41376844,0.3045472,0.50594455,0.06783645,0.0061592027,0.0003394292,0.00526135,-0.00038506664,5.7942565e-05,189.07603,31.33938,270.8433,25.632132,0.87835324,59.23447,60.767555,43.60753,0.002146768,89.42267,0.50240934,5.1060987,0.2776393,0.0
0.21181756,269.10452,10.493324,1076.1896,22407.37,-24.951857,6969.876,1.2875298,116.540085,0.42151567,0.3169648,0.5982078,0.06441779,0.0042689866,5.271372e-05,0.0034619062,0.0013116915,-6.2154846e-05,155.5378,46.873047,223.18565,31.637035,0.91266215,65.51684,61.243538,44.160324,0.002411686,76.962555,1.0615717,7.076697,0.2201239,0.0
1.0,426.0302,10.320774,1150.4517,21209.94,40.65739,14446.079,2.0451844,109.60783,0.3907219,0.3541328,0.565364,0.07281968,0.0035904462,7.094071e-05,0.004969254,-0.00041568986,5.812464e-05,165.82198,59.1791,293.14832,42.735477,0.83989394,72.941414,49.254425,33.473526,0.0016198248,76.40604,0.3237919,7.7184315,0.04216642,0.0
inf,394.3307,9.784548,1510.7599,28770.082,343.28513,13423.192,0.92245364,113.50646,0.35931984,0.28592488,0.5039592,0.08134539,0.0037633183,6.741769e-05,0.0025863566,0.0014990182,7.8691206e-05,172.33636,36.415462,238.76764,22.825918,0.80074173,63.2582,61.412865,59.73083,0.0035441748,70.91138,1.5900834,6.1081014,0.14053556,0.0
0.7839377,768.8974,11.523084,1203.1357,21877.217,-11.181788,40339.2,1.0645096,97.28681,0.40237033,0.38479593,0.44816673,0.065927215,0.004447942,0.00034374645,0.0042119343,0.00017590376,0.00010365213,191.75516,43.651268,244.75128,29.363976,0.8608601,61.664303,52.62527,62.544247,0.00314379,93.57674,1.1951499,8.534651,0.14487566,0.0
0.8761527,71.92638,9.908946,1051.488,23234.578,-48.317657,27973.652,1.3398094,129.81493,0.3167996,0.3624529,0.52968645,0.061852213,0.0043867724,0.00020606136,0.00575107,0.0016296114,0.00015434287,175.13387,32.300472,238.41634,30.625286,0.83995825,65.48254,58.860313,51.93654,0.0034217448,78.0943,1.5115967,7.4259057,0.161103,0.0
0.0054128864,256.35938,8.939619,1590.8702,32276.951,415.50015,13934.255,1.4056041,92.5288,0.32763648,0.3747396,0.45295867,0.06757677,0.004199938,0.00028659546,0.002732702,0.0023379524,-3.923301e-05,155.00351,35.810966,246.11963,20.726753,0.91528994,57.927845,63.716637,51.653584,0.0039764834,91.63677,0.792597,3.9320652,0.055367846,0.0
0.9019586,798.0594,10.82665,1125.3403,28321.836,23.165674,32637.205,1.9108224,130.50381,0.3808664,0.33945447,0.437881,0.076593,0.0048826155,0.00031077836,0.002196189,-8.122256e-06,-2.6243548e-05,162.78654,45.43367,266.90527,25.664967,0.7857847,60.937073,68.1799,44.307877,0.002831664,78.27511,0.79235244,5.424274,0.16730966,0.0
0.17693147,605.9013,10.474952,964.15497,27101.535,-304.6078,31746.115,1.9219713,114.3563,0.31709042,0.29424086,0.48677233,0.082548775,0.0048674443,0.00015717468,0.0034511092,0.0022978585,2.9795881e-05,156.03868,50.659737,229.7779,18.280867,0.80060536,50.402184,66.918274,44.887253,0.0033215943,84.630104,1.2783711,4.4291706,0.07532351,0.0
1.0,216.02806,9.400985,1331.0836,34236.62,-95.47889,47396.094,2.8963249,120.07396,0.3513808,0.31910637,0.5054292,0.07969923,0.0026764534,6.854501e-05,0.0042300513,0.002705517,0.0003394504,173.41956,40.38731,193.18114,45.493298,0.8709137,66.80954,59.312206,50.796852,0.0020123825,86.48807,1.1469147,4.885755,0.20608185,0.0
0.71753967,442.31686,11.15057,1221.2189,14192.404,129.73155,26705.412,2.682933,113.930626,0.32249126,0.31803915,0.4922669,0.068788156,0.005864084,0.00035880535,0.0047843996,0.0016976555,2.0758545e-05,177.33238,50.42351,257.61578,31.774263,0.8195205,61.56778,56.876842,50.94626,0.003138265,83.638466,0.7634186,5.793687,0.25172603,0.0
0.9995768,258.3383,9.441965,1377.2919,16045.162,-22.755516,12484.221,2.5035272,116.32037,0.31124303,0.33265758,0.46703163,0.06300904,0.004243385,2.5865573e-05,0.0028146605,-0.00099441,0.00019626872,157.07053,37.35982,278.74542,62.875286,0.8509912,61.0632,70.80638,55.058155,0.0033333101,86.56433,1.2157989,4.5668926,0.1172864,0.0
0.99168646,252.27872,10.490804,1218.121,23096.422,94.45669,24445.557,2.3252735,113.04361,0.25604975,0.35645983,0.5851944,0.07136023,0.0049902285,0.00015412246,0.003489446,0.0015590839,2.5202866e-05,170.97955,51.413383,275.4659,26.341259,0.88235235,63.830338,48.98731,57.46417,0.0045880936,78.30297,1.4943557,5.8040943,0.07536599,0.0
0.99993277,-36.76254,10.993911,1193.9999,24046.975,117.721794,20584.746,1.296469,124.63666,0.35517356,0.32136202,0.56590277,0.07142921,0.0041761813,0.00020304273,0.004485482,0.00026336944,0.00010709046,177.64565,45.037266,259.24216,31.085617,0.87432003,65.0813,63.67041,56.898735,0.004590291,70.89847,0.4400025,5.463565,0.13550648,0.0
0.0004292437,245.15979,10.497024,1309.7686,17522.467,59.429623,40158.902,1.3388263,85.60469,0.32268542,0.35371262,0.43943527,0.068246454,0.004978379,0.00029332962,0.0023787976,0.0016529359,2.634294e-05,173.24226,45.340134,224.47542,53.93055,0.840398,59.03638,67.92869,39.741085,0.0018565303,87.19085,1.8190365,6.629139,0.11072898,0.0
0.22076234,561.27405,10.6196785,1440.0548,5082.5693,-107.401474,17975.775,1.5999565,132.73975,0.30218333,0.31942675,0.49166527,0.064030945,0.0045785066,0.0001302309,0.0053435015,0.0015373614,6.2142695e-05,200.61458,46.128563,266.95612,25.759916,0.8708113,49.58379,63.912067,54.75656,0.0031550105,104.31821,0.43810245,5.5798645,0.13239017,0.0
0.18677089,607.28925,10.006246,1290.7689,14883.182,317.2606,27179.57,1.3028319,123.81535,0.35853904,0.33854067,0.4024461,0.058082104,0.0045242347,7.930975e-05,0.0032391655,-0.00022446683,-1.6628966e-05,153.93005,44.305397,252.99628,21.166586,0.7858863,56.180695,63.0287,59.180405,0.0019130986,81.63137,0.6484329,7.168656,0.008117465,0.0
0.6078049,49.82657,10.521309,1357.7699,23674.605,-168.27742,21031.193,1.3890268,127.15216,0.36857447,0.30689016,0.45023414,0.07614548,0.0043153656,0.00021509819,0.0014946725,-0.0009255945,7.509491e-05,159.16948,46.2097,238.71843,35.31607,0.80758446,58.53988,61.6318,45.821327,0.0032983033,79.885086,1.236655,4.153165,0.24290283,0.0
0.08409706,375.15283,11.094707,1091.3992,20637.043,-302.2159,18685.514,2.0720742,109.32097,0.3706589,0.28960896,0.51486903,0.061234593,0.003778833,0.00035647087,0.0026094927,-0.00066791364,3.7488295e-05,151.5745,37.103157,229.40204,21.542753,0.8559672,58.19965,66.52145,55.456684,0.002345772,66.66152,0.8745431,6.183581,0.10367408,0.0
inf,600.1272,9.64794,1287.0807,24175.605,111.88921,18417.053,0.93747795,126.463066,0.33622915,0.3473104,0.52534956,0.059762362,0.0058048237,-3.8684216e-06,0.0042971624,0.0015617799,1.3990381e-05,162.45361,35.588657,226.14261,46.979717,0.8074686,55.576603,72.981155,52.17024,0.003534299,91.83833,0.13181865,4.0470357,0.07699406,0.0
0.90554756,578.8675,11.279088,1161.7706,16813.295,129.33951,34116.375,1.0591133,116.32005,0.32079718,0.3629287,0.44592443,0.06892918,0.00328051,0.0002915297,0.001841983,0.00028701933,-0.00010615943,189.02417,40.16452,214.62767,39.802902,0.8030201,67.793724,61.21894,56.105385,0.0027247688,67.68265,0.69356054,7.2532854,0.18719319,0.0
0.057491362,452.06244,9.815261,1448.0344,9088.518,146.77968,17281.957,1.0584664,126.64908,0.39529997,0.34926426,0.548564,0.079032086,0.0043061827,4.9090842e-05,0.0041121775,-0.00085891807,8.627147e-06,158.43358,29.428997,256.8839,29.339241,0.8383201,56.14373,56.644394,38.361042,0.004657367,79.05926,1.0147512,6.995966,0.13142426,0.0
0.99439925,682.60675,10.743261,1547.7493,16783.941,-280.6714,15878.199,2.9847114,127.61694,0.36476386,0.37230423,0.49466714,0.06395529,0.004574586,0.00017304659,0.0031744502,0.0007230949,-0.00027421344,185.35791,47.420876,247.93561,38.745472,0.9145221,60.685432,68.72632,59.001125,0.0019445075,89.26684,0.9429696,7.9949155,0.23922063,0.0
inf,160.76048,9.449726,1188.7465,19879.004,77.092735,29531.352,0.7326182,127.40122,0.34966695,0.2832074,0.5464121,0.07426669,0.004820287,0.000117267795,0.0031592099,-0.00061109225,-8.148923e-05,179.34567,32.30621,258.47116,51.78627,0.89575815,61.838,59.952682,49.36034,0.001945526,92.45343,1.2320578,6.780114,0.1903765,0.0
0.14196649,463.70517,11.033634,1030.8865,19612.812,-149.43701,30702.684,1.502297,125.52436,0.28787857,0.34168708,0.4939012,0.07401221,0.0052576875,3.5833207e-05,0.0041093836,0.001351665,1.8019911e-05,201.5508,31.814602,242.68564,22.747337,0.8515407,64.76645,50.723156,59.819096,0.0037221573,77.47409,0.6557877,5.652627,0.10539751,0.0
0.16667737,575.7762,10.079651,1258.3998,19090.023,254.1637,13172.294,1.531792,106.99515,0.41658336,0.39225954,0.5333917,0.07614426,0.0059500937,0.0001591218,0.001969848,-0.00022828045,-5.769539e-05,179.13254,46.637405,246.36673,21.850636,0.8124964,50.322277,54.320232,43.610588,0.00395944,74.02008,0.8830091,7.5268717,0.1649544,0.0
0.21519189,314.22525,10.636962,958.00574,27842.344,-319.76935,28309.93,1.2704308,116.27835,0.30302602,0.3709746,0.49791825,0.06400542,0.004799204,0.000149101,0.0029678147,0.0023042725,-4.7183083e-05,163.02982,30.269346,227.77226,27.40609,0.8932299,51.57685,54.890324,40.832943,0.0028075727,106.32722,0.83867836,5.626638,0.063548364,0.0
inf,266.74347,9.187264,968.335,25404.73,-162.45221,25338.396,0.80722636,109.32707,0.38264847,0.2972955,0.473691,0.06719563,0.0031657247,0.00013981815,0.0021072943,0.0012437014,5.496277e-05,155.22276,29.413729,262.48062,15.223756,0.8157539,49.290764,70.30106,61.871696,0.002957356,62.603474,0.9531756,6.743214,0.2541497,0.0
0.6302096,666.5402,9.957609,985.4773,26042.281,516.4157,34451.15,1.1397632,107.10095,0.31826907,0.30876672,0.5376394,0.07851811,0.004021005,0.00022338734,0.0034872345,-0.000670556,-2.7775563e-05,145.42188,50.766834,257.16733,9.441939,0.83956766,56.02463,65.5824,53.689438,0.0018396042,89.87075,0.24546564,6.9175596,0.09346952,0.0
0.9817553,438.1511,9.940656,984.2658,8116.236,-5.946365,24331.104,1.8410853,129.20055,0.48990652,0.30526862,0.4372678,0.0741488,0.0043830466,0.00014899498,0.0056820256,-0.00061324955,-0.00014627546,173.66289,53.56601,266.68076,35.087505,0.77529806,64.71234,56.812107,43.69166,0.0014436321,87.249,1.0554538,7.5669174,0.120609775,0.0
0.9942616,169.75485,9.985364,1032.6224,14532.014,-26.489902,33139.16,2.1518016,86.98694,0.34233373,0.339239,0.3981175,0.06777364,0.003908953,0.00030992203,0.004279167,0.00068109314,0.00022439974,190.23668,25.145725,210.31075,19.552982,0.84355927,55.513172,57.141827,48.935513,0.0012901102,89.30462,0.07816711,4.191884,0.109784655,0.0
0.9626328,612.3923,8.88005,1293.3738,24335.68,292.04947,17932.162,1.105122,117.75619,0.30247107,0.3333517,0.53393537,0.08349407,0.003256549,0.00039179635,0.003078817,-0.00041298987,0.00023428965,189.72006,42.309715,240.49792,24.381485,0.8810553,56.06417,51.163464,60.49344,0.0022665341,79.69447,0.77606785,6.9863076,0.15999174,0.0
