pft,sw,par,ta,vpd,wds,lai,sza
10,871.52,1796.49,32.53615,21.16,8.333480392079014,1.0,29.07
10,580.985,1225.665,34.1623,24.52255,5.0508461573285945,0.7000000000000001,47.50655649531292
10,836.075,1616.565,34.317,31.88415,6.064060871291295,1.3,30.935281050942628
10,162.765,366.645,24.89515,9.8668,6.13918038294483,0.5,61.19826552509204
10,443.425,916.67,25.64965,11.9622,5.8103563136250695,0.6000000000000001,38.20934285613539
10,717.895,1386.725,36.3117,36.026650000000004,8.80172845509857,1.1,47.50655649531292
10,705.77,1474.615,34.315650000000005,34.60705,6.587443748214135,0.6000000000000001,27.42443353732021
10,-3.49,0.24,26.4865,17.7744,4.37819329143462,0.6000000000000001,90.0
10,872.78,1811.045,30.85335,19.3836,4.754861316085345,1.5,26.44418663490164
10,641.98,1309.835,26.62515,13.1354,10.5077472298368,1.0,16.021151457215414
10,264.975,583.1899999999999,26.28855,9.4797,5.75008111811991,0.6000000000000001,65.05782877026577
10,929.075,1915.565,31.98395,19.3648,7.840840738177072,1.4,12.828265244123246
10,71.155,161.91500000000002,26.88805,8.4604,4.005204732179565,0.7000000000000001,69.88560301250855
10,375.405,762.155,35.6054,38.63605,3.62588911414777,0.5,72.59861856177763
10,949.98,1965.86,32.5046,16.0725,5.449565038621645,1.2000000000000002,16.20921066440794
10,845.9,1671.57,35.96885,33.0467,8.287414163947819,1.1,35.89947826222181
10,932.885,1858.245,30.64035,21.04805,6.95417283496527,0.6000000000000001,15.896318583378765
10,430.485,888.575,28.2337,14.333,8.279264669207395,1.1,53.89336150029807
10,1002.08,1938.215,36.28815,41.9302,3.48876504366974,0.8,19.841780006521056
10,462.02,1010.33,20.3781,4.2023,1.1372876628580897,1.2000000000000002,20.199125764563785
10,128.575,296.265,15.83265,2.12005,2.8660627168646,0.6000000000000001,38.74123799322881
10,528.44,1061.37,32.608450000000005,22.84333434393365,1.79504406261514,0.6000000000000001,62.97745341687237
10,304.48,673.495,16.632150000000003,3.5551,3.737296303184495,0.6000000000000001,26.94224265533108
10,642.725,1206.635,28.1291,29.4876,8.027814534636171,0.9,47.89157353264346
10,163.55,328.625,20.1461,11.98895,4.31978587395413,0.2,70.17410300502372
10,-1.105,0.135,-2.0829,0.50805,3.44864510065086,0.3,90.0
10,131.935,304.855,8.14255,4.4223,2.95110209329452,0.4,58.39776250640364
10,362.6,775.47,14.1669,2.483,5.471610723016649,1.1,25.178682941655328
10,470.675,981.66,18.6284,8.973199999999999,10.4076120439,0.6000000000000001,35.43717708387225
10,550.585,1117.335,11.308,4.7093,7.983694203161335,1.3,34.71124203252696
10,487.215,970.515,21.50505,7.6503,9.29418410727232,0.7000000000000001,42.81292124742847
10,247.055,543.0699999999999,13.8033,6.17085,1.80328562901249,1.0,66.98535891492273
10,744.325,1426.66,13.62015,8.72555,8.402179027909636,0.3,44.8666237930639
10,311.855,593.1500000000001,27.1464,27.9867,7.987131660482795,0.9,72.21021803720507
10,294.58000000000004,637.0450000000001,11.66805,4.627,1.53492878742232,1.0,65.82374025941105
10,264.385,546.31,21.5045,4.24215,9.5680664543135,1.2000000000000002,52.18050631540745
10,-0.55,0.505,19.56735,6.20715,10.33879457852076,1.3,90.0
10,276.625,592.59,8.14845,6.22875,4.89787993961244,0.2,62.118518611251005
10,70.405,161.6,21.62055,2.3518,6.2887523766044815,0.7000000000000001,60.78497001025227
10,22.855,57.97,11.2487,1.31975,6.64266778115788,0.4,62.00047584446359
10,501.28,1031.06,19.95125,17.5215,6.325667391369835,0.8,62.51263042899553
10,963.28,1954.905,26.39165,15.64365,5.417687871204145,1.2000000000000002,24.41
10,305.26,603.61,9.30135,3.1608,6.83620998566027,0.3,63.86338714179303
10,959.705,1951.97,18.27805,10.99295,9.45345313745943,0.6000000000000001,18.446351744261342
10,692.325,1285.3200000000002,27.8696,25.27575,8.959827487184725,0.5,57.17672237442175
10,920.735,1828.37,23.23135,18.29555,5.182889217972275,1.0,35.48404903764661
10,42.645,95.195,15.68475,8.7088,10.761727725344386,0.7000000000000001,62.51263042899553
10,850.095,1719.79,21.71125,9.7693,10.3165715119864,0.5,21.9706117691839
10,130.365,275.665,4.97275,2.3966000000000003,11.16041223280755,0.4,60.41721297980221
10,656.9649999999999,1272.145,18.63595,8.493573351087061,3.121383013499672,0.3,52.64
10,-3.88,0.22,22.2635,4.31615,2.43815393541922,0.8,90.0
10,701.855,1336.415,26.32425,12.91425,3.126238000089005,0.7000000000000001,34.22557450416557
10,306.755,681.435,13.9349,3.83795,5.57290087872859,0.5,68.96220285066455
10,471.62,1033.485,26.51375,9.6664,10.02419489629512,0.9,53.96774572368544
10,538.755,1067.835,15.1988,12.6969,3.712082085349895,0.4,61.69728939576466
10,580.425,1067.795,32.1342,29.14335,8.938852295549435,0.7000000000000001,60.256005061000494
10,631.895,1210.295,18.1738,13.39785,9.504187210723156,0.4,50.69123588974119
10,662.02,1258.2,33.6152,35.301,6.0041371886521056,1.0,54.235802721165626
10,271.025,554.885,6.5231,3.25705,10.56418810128135,0.4,48.924723073304136
10,468.095,923.65,15.2713,12.000689227820253,14.5794553474325,0.4,61.40480797241986
10,657.685,1342.045,19.77465,12.63685,4.060228742261915,0.3,53.54800797862764
10,485.88,1001.94,22.51358901013495,17.050449999999998,5.7440264070606,0.3,55.072012747144456
10,175.48018888591878,353.20715884101446,26.594700000000003,11.827593505873352,6.839263418567665,0.7000000000000001,59.75947033581197
10,633.2750000000001,1193.215,22.2834,16.092893601995605,4.86159964421568,0.5,58.18185930136027
10,750.6500000000001,1497.98,27.86355,15.26565,7.2759507402154355,2.7,40.33681306019082
10,748.9849999999999,1523.16,14.9708,10.87455,2.01923209970344,0.6000000000000001,46.20575475419981
10,264.205,547.875,17.0718,10.2301,3.34954465153616,0.3,71.64615122021345
10,147.155,305.24,19.0892,10.357442663772511,0.3334201640986209,0.7000000000000001,71.65235569437584
10,659.065,1283.435,11.015022726690647,7.8737,4.600072862722341,0.3,55.49872021865365
10,736.27,1459.975,25.1106,11.3401,3.836866136748725,0.7000000000000001,41.60990750048468
10,418.55,755.505,19.5571,15.3715298257554,14.34542769008575,0.4,69.68093227709798
10,310.85,669.025,19.849575730039497,13.693688618183328,3.073118499145896,0.3,65.27700163342381
10,78.72,195.3,15.13335261317582,3.9645,1.452137790479475,0.3,63.96675456215589
10,577.3299999999999,1129.685,-1.3889,2.5538,4.169320755141215,0.3,53.69285233424562
10,778.22,1440.23,10.6507,5.31325,5.248103549048536,0.3,45.49514664219951
10,-0.8049999999999999,0.14,-4.4877,1.2189,8.628957365077351,0.3,90.0
10,584.39,1108.65,13.06435,9.0559,10.593336959689715,0.2,58.425202876648335
10,557.025,1131.09,18.34005,15.5679,3.144007027092945,0.3,49.56946151819869
10,504.405,1058.65,33.441050000000004,27.42925,2.854022543996665,2.3000000000000003,61.540410086384256
10,874.275,1732.335,39.0454,49.60095,2.13276503113721,2.0,32.22336387946708
10,-2.67,0.31,14.1244,0.1396,1.23092202581735,1.6,90.0
10,851.635,1720.26,30.2251,14.0165,2.7986569412967848,2.4000000000000004,26.316767077129526
10,824.075,1660.88,28.80315,14.6217,4.0985632331301645,2.6,13.666653551174289
10,135.255,300.755,23.2855,3.2475,0.6995848467465995,2.8000000000000003,73.85584468620392
10,333.305,741.62,23.93165,5.5863,1.182553884870239,3.6,61.94390829493642
10,501.73,1067.435,30.13245,12.38815,3.948129151173645,3.0,18.037755463850264
10,485.695,1014.855,34.55225,28.31245,5.09859665361206,2.7,60.82703451879359
10,861.3399999999999,1683.825,32.431250000000006,22.62925,2.922909258239795,2.2,32.11062088817634
10,169.07999999999998,374.49,32.4557,25.52145,3.043771896572975,2.3000000000000003,74.0365317893512
10,362.375,757.025,25.8306,7.357050000000001,2.377704660662815,3.0,61.94390829493642
10,303.95500000000004,632.26,28.5501,17.059350000000002,2.262160643111195,3.6,69.25514363025896
10,302.82,628.15,38.25475,48.27275,3.3870815098432603,2.0,72.63319871276023
10,480.34,979.635,22.371,3.6971,3.91362113786308,3.2,49.582132916677445
10,954.3,1826.625,33.2258,31.9174,2.086311988231465,1.8,13.808014767263924
10,989.3,1931.07,30.7898,18.4199,2.904495219697215,4.2,11.104448610940995
10,245.93,524.125,25.18175,5.77765,3.99225051557922,2.6,61.74539811253657
10,860.39,1736.105,28.9746,17.405099999999997,2.68567481657339,3.6,32.013161667190374
10,848.8499999999999,1687.25,33.5795,26.6245,3.26142512427093,1.7000000000000002,26.316767077129526
10,839.025,1617.325,30.12065,18.3253,2.8423069191585704,4.7,32.286257729581536
10,301.815,692.915,33.918350000000004,28.4906,2.7452440904487103,2.4000000000000004,70.93549397430944
10,986.915,1899.085,32.87445,28.279200000000003,3.642883019711075,3.0,14.031654566122722
10,457.785,928.5,38.74275,49.2338,3.398577990119915,2.0,60.169351811671575
10,117.135,265.88,28.91515,15.0981,1.33942054306271,1.4,48.35299269438385
10,629.655,1268.775,31.4971,17.494,3.122285041470925,3.3000000000000003,31.80568367700073
10,860.765,1721.215,27.3524,12.1844,3.945400818831821,3.2,32.11062088817634
10,919.27,1883.245,26.8832,10.81655,2.737416106924135,2.6,13.808014767263924
10,733.5450000000001,1497.87,28.96,12.72625,3.000598882987195,2.8000000000000003,36.79514501090047
10,-3.685,0.255,23.0465,2.114,1.191437705589125,2.5,90.0
10,226.315,503.5700000000001,26.13635,5.44065,3.199801135262585,0.2,50.7461854744085
10,976.73,1875.825,29.72295,17.25795,3.94682699376548,2.2,14.174451098094998
10,-4.66,0.28,25.46755,11.0657,2.269419849599705,2.4000000000000004,90.0
10,519.4302852299401,1033.8851365575686,30.09731219368108,19.84460881376189,3.1200110926423963,3.0,49.51041021396008
10,331.68,687.1700000000001,37.7699,44.46465,3.69695547424804,2.3000000000000003,71.44523208792667
10,674.63,1342.77,24.4659,11.53525,1.990793513914105,1.6,44.78922904673828
10,123.44,268.055,35.94255,40.78335,2.009295594719225,2.5,81.71099715107235
10,844.3900000000001,1666.65,30.7545,15.0647,3.3317601998154247,0.6000000000000001,26.11078592289816
10,-2.86,-0.03,25.7818,20.57685,0.942591729521821,2.5,90.0
10,954.47,1918.63,29.2691,16.4135,4.12868011429497,3.1,21.627657371358804
10,-4.705,0.275,17.43365,5.9678,2.954640729158476,3.0,90.0
10,568.64,1140.17,13.20805,7.58685,6.928576330727029,0.7000000000000001,45.228103829123874
10,-4.23,0.415,7.096299999999999,4.005115886790863,1.283422624400653,0.6000000000000001,90.0
10,176.825,410.07,17.2392,1.81165,3.58555571730416,1.8,30.83079547744724
10,929.54,1776.905,23.7009,19.7575,6.388124217672905,0.8,37.49121917513356
10,599.05,1189.13,7.722049999999999,5.154160362518396,7.73359742998073,0.8,50.14035158107502
10,805.2550000000001,1607.25,17.30835,8.30055,5.45392123948585,0.9,36.1761287483389
10,32.17,79.78,16.7573,0.13615,1.3296888559855948,2.1,52.72695555881684
10,357.1,737.12,21.46385,6.789899999999999,5.59951865272929,3.0,51.71847356517386
10,571.37,1133.96,24.7206,11.51105,2.83562821834362,2.5,32.65133114625778
10,107.725,225.53,14.0084,2.4216,1.521028482676028,1.0,63.788762190953456
10,624.085,1221.905,15.8974,9.76995,2.685344865577896,0.6000000000000001,48.04620793373403
10,201.045,426.665,13.0928,6.5725,6.382512934821545,1.2000000000000002,69.04178534401501
10,750.285,1431.64,28.80965,11.52105,5.841968722039651,3.4000000000000004,27.69957408901057
10,834.31,1611.79,13.63865,7.504099999999999,2.2761609288808,0.7000000000000001,40.34157623655423
10,208.195,460.84,8.8814,3.82545,6.888221804714116,0.7000000000000001,38.98187429096047
10,-4.15,0.265,15.8616,4.38625,3.440165595674,3.0,90.0
10,837.27,1683.155,23.3028,23.46115,2.58023675232316,0.3,41.82448674350383
10,802.285,1567.76,20.26595,13.58775,5.321565700980765,0.8,39.07
10,639.83,1261.33,21.12945,13.3851,4.4681984316341055,0.9,55.246974501266806
10,601.34,1228.605,18.22125,7.80505,3.6382174991788654,1.9,41.121101163453005
10,184.61,384.04,16.80365,6.8569,4.238603434237335,3.4000000000000004,57.9172554841481
10,35.57,98.16,18.2887,0.36665,3.56216625284085,1.8,50.309018868087854
10,924.17,1838.635,24.4619,23.19955,3.54632013186892,0.6000000000000001,32.24834561604287
10,620.685,1189.4050000000002,27.3393,8.461450000000001,5.9247091835388,3.4000000000000004,39.35518834267944
10,558.645,1117.08,20.69055,6.31845,3.851133821572315,0.8,51.46457099640857
10,415.635,822.05,17.48625,9.56955,2.415708105658225,1.7000000000000002,62.35318336790991
10,-3.88,0.255,25.24075,7.53765,2.0659006472448898,2.3000000000000003,90.0
10,276.23,551.995,20.2267,3.2121,3.553434475204275,1.2000000000000002,66.84532565333063
10,860.885,1670.475,26.0551,24.1992,3.415166556514505,1.7000000000000002,39.73368267351795
10,661.63,1334.49,29.40755,17.6543,2.57472452254919,2.3000000000000003,31.44398288701179
10,70.19,165.79,20.4324,1.2924,1.666503920020435,1.5,74.04749394563173
10,349.205,662.525,15.59255,10.63635,6.628181591982585,1.0,68.52278407446008
10,705.145,1365.42,13.33125,6.83405,3.153163572099695,0.9,50.38881505131584
10,439.96,884.95,26.55755,8.113900000000001,1.803610481993835,3.1,44.66915810482955
10,671.6500000000001,1340.815,22.4784,8.70925,4.59430616747566,0.8,51.76878919852754
10,468.8,925.025,35.92305,42.019400000000005,1.86906080612036,1.7000000000000002,59.26884678304268
10,57.195,141.79,22.3797,6.472849999999999,4.43547251394782,1.5,61.6524579064394
10,114.08,249.725,19.65045,0.73725,3.28215072785572,0.9,70.77484251870543
10,215.98,457.58,23.1984,1.84405,1.093366712890665,2.4000000000000004,69.40521626908281
10,615.2950000000001,1185.67,29.2479,22.33705,0.783698963875616,1.7000000000000002,49.61054716972187
10,-2.205,0.345,20.92315,3.93585,0.9772712818608832,2.4000000000000004,90.0
10,805.575,1570.575,23.12035,18.0479,2.781962875060755,1.7000000000000002,40.56347187280492
10,644.425,1326.055,28.79025,15.386500000000002,3.2255815631657647,1.5,37.905117418226055
10,101.365,246.575,16.89,0.2298,1.45964589601474,1.4,46.90186260993313
10,153.15,338.79,10.299,3.16615,3.99892613550733,0.6000000000000001,58.1562201342099
10,510.705,1040.765,25.9697,11.96325,3.1422030067884803,1.2000000000000002,49.91589347192866
10,213.015,411.435,17.83155,10.67225,1.164801385277362,1.9,73.25243794969143
10,37.45,88.435,18.8254,0.2161,2.539513997436825,0.9,81.28034918685434
10,-4.404999999999999,0.035,-3.2121000000000004,0.6899,0.4193147451612919,0.8,90.0
10,305.315,627.41,12.4421,8.79,2.87205638868357,0.4,67.4890499703337
10,619.475,1233.31,-0.3853,3.6884,1.566671872144985,0.4,53.78718310887819
10,-0.18,0.27,0.40525,0.520629547635553,3.262645253199296,0.3,90.0
10,709.8,1355.215,-2.2935,2.1764257113229286,4.68358428525596,0.5,58.20523800739478
10,658.255,1277.84,12.33795,9.121156242291049,4.0512300062104,0.4,52.84
4,510.025,962.015,18.04315,7.49985,0.8575612173086344,3.0,51.54020109181882
4,364.77,764.95,23.1105,5.5586,0.5162552962552075,3.2,27.164328440582903
4,-3.14,0.24,19.57905,3.1921,1.952561425268155,5.5,90.0
4,404.26,805.53,21.3681,3.4182,2.23874346986455,4.4,55.86204981739529
4,242.765,525.775,23.6228,3.07975,1.863323139110041,5.800000000000001,21.74037571160078
4,948.72,1969.79,28.4582,16.3715,1.686365874786845,4.0,31.47277098946673
4,160.485,105.06877320704822,18.62835,0.516,1.4752714049980034,4.2,46.616386349857294
4,-3.525,0.145,19.083,3.68815,2.533331234547625,5.300000000000001,90.0
4,738.98,1389.725,28.24245,17.3822,1.98852128501368,5.4,31.992401175451377
4,607.37,1203.17,23.60405,18.1766,2.47439561187114,6.300000000000001,56.30141848575333
4,665.105,1211.99,20.4047,11.1987,2.31926356882433,3.0,28.01776971124974
4,865.605,1729.815,29.0107,19.4991,1.73576265930661,4.2,37.31241043962364
4,281.405,757.3207903134966,22.44755,5.5470500000000005,1.0423398491927964,0.6000000000000001,53.475475105412976
4,1011.88,2047.56,24.7966,17.741930305013966,3.544105208301275,6.1000000000000005,12.658173716719832
4,-1.585,0.215,20.483600000000003,7.8172,1.58884189517419,5.1000000000000005,90.0
4,945.075,1885.39,27.7293,17.2109,1.79710985633363,4.2,20.43878451703596
4,718.415,1313.8,20.06625,10.8913,2.209360493656845,3.0,39.468901192493774
4,630.91,1241.93,26.69555,15.92945,1.1128261421185348,3.6,37.97252428406566
4,226.37,486.95,23.745,5.88505,0.6971278272728685,5.800000000000001,50.8593323906924
4,770.73,1311.8781981978009,27.7606,15.4679,2.055801817275205,4.1000000000000005,35.615614588191455
4,831.0550000000001,1673.37,28.009,14.7852,2.6025095273736047,5.2,22.93396753223207
4,396.83,839.62,21.3365,4.150399999999999,1.76982968971603,1.4,32.3718790057202
4,967.345,1738.645,22.419,17.95025,2.64878504862828,4.1000000000000005,31.51938339480718
4,503.99,993.56,23.0164,9.3679,0.8954543642978445,3.6,42.98660838071312
4,788.005,1596.925,23.8826,16.235751349985406,2.747587920404175,6.1000000000000005,15.809807822739138
4,781.605,1573.5549999999998,31.451767613138763,25.90039161799992,2.23349978606128,6.0,43.477172632856025
4,173.38,364.965,19.87175,3.402851243687272,1.018886229750852,4.0,62.0933018778094
4,419.415,834.49,26.2718,12.5729,2.629009736696125,5.4,55.86204981739529
4,705.61,1764.8918837461124,23.29435,11.5505,2.409389461841335,3.1,19.52433675621442
4,206.03500000000005,444.17,22.3185,5.7145,1.8783684251481847,1.5,62.17886706207383
4,774.5799999999999,1416.35,21.19455,11.45875,2.46411724681483,3.0,16.276122462668255
4,882.94,1878.835,28.1996,14.6472,1.543558999223705,3.7,19.27242243439724
4,1008.405,2023.725,20.928,12.27765,3.02113470441286,6.300000000000001,16.75918799912822
4,835.9200000000001,1514.145,22.72205,17.8032,2.658015799634845,4.1000000000000005,43.56343121415331
4,693.365,1375.83,29.18645,19.6661,2.21821569404586,4.2,48.798816068241074
4,588.565,1264.98,27.0876,11.15705,1.39332098461846,4.4,44.59831243138858
4,737.35,1521.045,22.996250000000003,14.843,1.690789959755895,5.1000000000000005,38.12920904949313
4,186.285,405.505,20.08535,6.78945,1.607269063355355,3.4000000000000004,56.30141848575333
4,147.465,336.795,20.60945,5.929385260343996,1.605500881472075,5.2,68.92337663876911
4,138.005,305.12,20.417,7.09545,0.6546655202207265,3.4000000000000004,44.1304600119362
4,389.56,751.17,24.59095,12.64615,1.698065236858905,4.2,50.71863250300724
4,163.99,334.315,14.141,7.41165,2.383212341672605,1.2000000000000002,69.29446039463708
4,-3.333220241705164,0.08,6.82025,4.0831,1.9515734515655,0.5,90.0
4,88.44,212.935,20.72135,8.64485,1.74384682498822,0.9,65.9534993316952
4,217.91,476.545,19.2079,5.38305,1.035436606537259,3.9,53.19151032580378
4,157.05,344.13,4.37695,3.2603,0.9422398749847304,0.8,69.29446039463708
4,576.84,1225.775,23.13005,8.50695,1.60808416190609,2.6,23.285930633525314
4,232.96,473.005,24.5245,21.80575,1.6762904524895998,1.8,74.26843596642242
4,958.7910623628482,1902.494773571444,25.03265,17.893435955199514,2.36764070775926,5.7,15.855050988213556
4,225.945,446.59,8.31145,7.4059,1.540755169905242,1.3,67.17198695211135
4,847.5,1585.995,26.59475,16.89585,2.48079338990106,4.2,26.944792482625264
4,815.13,1499.6,23.3276,24.5965,2.406084516564785,1.0,47.25681418913607
4,90.4,188.645,4.46045,0.21835,1.72617096064887,0.4,56.56990443214879
4,207.71,439.355,19.75685,13.03775,7.461740890026995,0.9,60.1633490945979
4,404.7063015940069,812.4000000000001,3.614877987219244,5.7575385838529005,2.22547041432811,0.6000000000000001,72.65898361629633
4,561.8149999999999,1101.795,11.87125,7.0508500000000005,1.5808197146333764,0.7000000000000001,51.02365446433154
4,41.325,103.665,7.27165,1.45525,2.94676215221448,1.9,61.25475300640322
4,959.015,1959.95,23.19695,20.0391,2.40659889971106,3.2,26.88085496867701
4,446.235,991.965,22.57825,2.37435,1.736760729747385,5.800000000000001,21.495483023265848
4,1049.1799999999998,2074.275,14.33265,8.2802,2.419355250016635,5.0,19.941255417374148
4,655.615,1326.925,15.68645,4.741949999999999,1.366383885094375,3.1,40.68756279008916
4,461.625,916.94,24.104,19.5291,4.348259429604235,0.9,64.92473567588857
4,783.9300000000001,1504.71,17.3165,12.9193,1.995662402276705,0.9,39.6181299946011
4,85.515,208.225,17.50545,3.304761926584932,15.9535339021731,0.9,41.96905925226252
4,936.46,1763.275,9.65825,9.0442,3.276793660792305,1.0,34.3506483592769
4,-1.485,6.95,11.8167,6.2883,0.7519674463071675,0.5,90.0
4,388.895,804.22,19.4364,4.975300000000001,1.1927281137140326,4.2,44.70177072175117
4,-3.175,4.593720959180132,19.92195,4.1381,1.023897542079134,0.5,90.0
4,493.74,942.175,27.97325,19.65255,1.9510020265852348,3.7,53.42920078660213
4,554.24,1130.5700000000002,15.31065,3.1893,1.1618335297429696,0.6000000000000001,56.44002633562869
4,786.22,1442.36,14.8823,8.3391,2.90121875889803,1.2000000000000002,43.67
4,600.075,1148.134075139726,6.6732,4.8557,3.8118151358256247,0.5,56.679427239711
4,466.935,928.075,13.3547,7.701499999999999,0.552767376961286,1.5,60.30428408843729
4,273.78000000000003,589.355,-2.7908,0.44875,1.5424971708887134,0.5,58.55153824717132
4,262.06,548.085,12.6879,3.34,0.603742498110832,2.0,68.7305656270552
4,469.595,942.765,6.010149999999999,2.7799,2.04919233924338,0.6000000000000001,60.56097643856759
4,116.15,270.67499999999995,17.296400000000002,1.00375,2.952453726301585,4.9,51.57138529251968
4,0.495,3.435,2.5337,0.1997,1.257134161243995,0.5,90.0
4,372.22,763.115,22.79855,9.99845,2.275759518579785,6.1000000000000005,59.54539419642957
4,245.86,517.0350000000001,22.287550000000003,3.1412,1.368960544676475,3.6,38.99404107491669
4,437.77,796.09,21.3063,13.2051,1.73563887552834,5.1000000000000005,67.56244860469327
4,-5.779999999999999,0.14,10.027,5.32935,0.931501321271399,0.5,90.0
4,431.935,869.1949999999999,16.85235,3.7806,1.094729654246543,1.4,61.30102829098811
4,253.2,552.915,20.94305,12.4742,3.9252467363713848,0.9,55.364640657815045
4,313.565,635.96,3.0971,3.09525,0.9522172830993963,0.5,67.26935983048239
4,123.545,261.035,4.72375,4.04335,0.628098750852381,0.6000000000000001,74.65264134026842
4,154.31,320.29,-2.7688,2.06935,1.165241659847172,0.8,74.08898663681828
4,370.12,778.085,18.17955,3.64205,1.893959544808916,4.3,54.78686231670757
4,339.31,683.31,16.9326,5.39095,1.17657546319313,4.9,59.54539419642957
4,263.485,563.1800000000001,22.1235,6.0621,1.202820991762318,6.1000000000000005,49.30224348650819
4,409.59,813.225,1.1908,2.1464,1.56420182366152,0.6000000000000001,61.81873037505901
4,300.515,607.835,17.799,11.4556,1.93831255856028,0.6000000000000001,61.65433282180376
4,-3.333220241705164,0.09,-10.2344,1.21955,3.53396933484471,0.4,90.0
4,292.09000000000003,567.885,4.75975,1.6271,1.5061515296667451,0.2,59.790426868737626
4,481.3643401284893,753.37,25.08345,19.4957,1.93753659343995,0.3,58.06495990083916
4,356.74,729.9749999999999,20.307,8.1168,1.2077539988291477,5.300000000000001,53.94131512059131
4,460.19,934.27,21.0123,6.34,1.3307696951180117,3.5,45.164204469278125
4,-0.795,0.235,10.73,0.60255,2.16409879803441,3.0,90.0
4,776.77,1591.275,23.7874,20.41205,3.360720432466035,5.0,31.647805343312697
4,31.46,71.80000000000001,14.10065,-0.05445,0.5428192507985365,5.5,63.53771491917281
4,69.71000000000001,166.94,13.8311,0.4866,2.456770478944227,5.5,52.75267994783616
4,826.655,1645.815,25.77445,17.291249999999998,2.233479729997345,5.300000000000001,41.83966494737893
4,661.425,1303.69,21.0652,8.0549,3.7284459629539297,3.5,53.59181828985744
4,176.125,383.645,25.65635,10.7343,4.87258897625134,3.5,53.502531799987786
4,595.185,1288.5700000000002,29.3682,21.4847,2.37232905019399,5.6000000000000005,43.522490970575625
4,477.83,994.225,26.9252,11.2096,4.234514718515585,6.1000000000000005,44.76027663817679
4,944.45,1953.945,27.5569,21.83705,3.097833981067395,5.300000000000001,19.19018775496285
4,587.71,1150.725,17.3878,7.50975,2.2363531953613,5.7,37.9166807032371
4,913.735,1860.67,18.003999999999998,4.5279,1.094764256017,3.0,32.24842143489779
4,761.48,1577.535,27.1883,13.04145,3.765361702574065,6.1000000000000005,26.94874302123748
4,413.315,802.4300000000001,24.068,9.1531,2.508736772886296,4.1000000000000005,65.85630282661137
4,75.375,162.555,14.13885,0.14355,2.0257803390319,5.5,52.52026788306455
4,960.18,1970.09,27.08365,20.38615,3.02582866776126,5.300000000000001,22.93978329894433
4,683.21,1409.0949999999998,25.38725,11.1817,1.21207153760718,5.0,36.11542101260152
4,858.33,1742.38,26.81925,21.0647,2.71147735118493,4.5,37.73
4,361.5,787.5450000000001,23.2056,18.946150000000003,2.8662171387616,5.0,52.89505233520788
4,291.53,624.515,26.8032,11.57375,4.04816943497005,6.1000000000000005,55.57519630056062
4,494.125,993.16,19.58105,11.9565,2.316722542881455,5.7,31.21033148974752
4,99.405,224.565,13.6613,0.06195,2.373360304375697,5.5,63.76762818982189
4,675.665,1395.185,21.3007,10.5754,1.0678626248923624,3.0,20.34496481836113
4,524.495,1018.435,22.6894,11.0809,1.5781589094166502,5.300000000000001,63.814542765672606
4,94.065,227.36,13.77645,0.205,2.5070739935863333,5.5,41.79160043929241
4,877.865,1753.255,25.49775,17.669600000000003,2.727526305373535,4.5,34.57680473063259
4,743.645,1585.845,29.18065,19.7478,2.272659374085295,5.6000000000000005,33.40372472880704
4,520.735,1127.615,26.3043,12.3688,1.819794494093935,5.0,46.2964542532461
4,502.945,1015.55,13.9861,2.3859374246430334,0.814807090052309,3.0,42.51292884373528
4,670.005,1378.41,23.83635,12.02285,1.989136660156575,3.5,27.89039147776154
4,279.21500000000003,581.815,26.48605,20.7683,1.137244237737963,4.5,61.78802159493322
4,296.29,619.395,23.57195,10.98055,2.1277364282774247,3.5,45.4916117826398
4,667.115,1391.0,23.9053,20.16255,3.1709977389503097,5.0,41.95431522396967
4,368.77,758.48,24.02275,8.01015,1.35394467854618,5.0,45.85147641315972
4,148.74,348.59000000000003,13.9213,0.16815,0.825986613996063,5.5,22.72723888768953
4,323.58,682.84,22.8606,10.84925,2.6250748848601653,5.300000000000001,53.91376774036466
4,251.28500000000005,528.71,19.2109,10.68125,2.854019157100576,5.7,58.75462774374947
4,111.82,226.685,21.80005,17.3949,1.9276621178775104,5.0,74.6948640391822
4,442.98,899.63,15.5976,15.072,4.575841801007345,1.1,51.92475916467743
4,515.035,916.435,9.0725,4.083641142954319,5.49419384036003,1.6,67.26733387100369
4,-1.105,0.23,1.79275,0.07905,2.68830154766276,0.5,90.0
4,130.14,291.36,7.71145,5.208600000000001,2.109064174572005,1.0,40.85430776795549
4,608.675,1090.02,1.1215,3.271,3.78049427433096,1.1,59.716263149556696
4,311.365,262.455,-2.00845,0.56425,1.961772049745355,0.5,80.46716456809423
4,-2.77,0.24,7.4783,1.165981116047507,1.970674783360297,1.2000000000000002,90.0
4,692.175,1322.105,1.4754,4.93905,3.3175465993467403,0.6000000000000001,40.99694963532875
4,823.335,1577.685,13.094,12.1648,5.473489526517625,1.1,35.27
4,127.285,276.4,12.69255,7.587746496907297,3.66370338877001,0.8,60.20710285200013
4,950.385,1853.63,13.68935,7.466806306585461,3.516861586019605,1.3,29.184925428018463
4,765.875,1464.85,16.774250000000002,9.66575,2.214896468171635,1.2000000000000002,45.5472509051576
4,310.945,669.005,15.6555,8.655785239413486,5.950438642643915,2.1,55.25324568367815
4,629.4549999999999,1196.365,1.18375,3.6687,4.098491990716919,0.5,52.9286967545436
