min_ref_nir,max_ref_nir,mean_ref_nir,median_ref_nir,std_ref_nir,2.5pct_ref_nir,97.5pct_ref_nir,5pct_ref_nir,95pct_ref_nir,year,doy,hour
0.1326,0.3857,0.1685613553113552,0.14315,0.05616491468401352,0.1326,0.34495,0.1326,0.3172,2004.0,112.0,9.0
0.1326,0.3757,0.16429615384615365,0.1415,0.050698218884138266,0.1326,0.32394999999999996,0.1326,0.298125,2004.0,112.0,10.0
0.1326,0.3706,0.16198937728937723,0.14055,0.04763539579789941,0.1326,0.3124125,0.1326,0.2874,2004.0,112.0,11.0
0.1326,0.3687,0.16110732600732583,0.14035,0.04644314805519771,0.1326,0.3075,0.1326,0.2833,2004.0,112.0,12.0
0.1326,0.3398,0.15221263736263727,0.1377,0.03418579196265789,0.1326,0.2646,0.1326,0.240875,2004.0,112.0,13.0
0.1326,0.342,0.15308608058608034,0.13795000000000002,0.03536997208311685,0.1326,0.268675,0.1326,0.245425,2004.0,112.0,14.0
0.1326,0.345,0.15439999999999982,0.13824999999999998,0.03708504434083189,0.1326,0.2745375,0.1326,0.2518,2004.0,112.0,15.0
0.1326,0.3516,0.15691025641025627,0.13895000000000002,0.040205921846088406,0.1326,0.28559999999999997,0.1326,0.26330000000000003,2004.0,112.0,16.0
0.1326,0.3643,0.1616344322344321,0.14095,0.045420613124984674,0.1326,0.303825,0.1326,0.28054999999999997,2004.0,112.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,112.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,112.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,112.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,112.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,112.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,112.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,6.0
0.1326,0.3748,0.16668058608058609,0.14375,0.04988831994009086,0.1326,0.318,0.1326,0.29407500000000003,2004.0,113.0,7.0
0.1326,0.3604,0.16022032967032948,0.14065,0.043648765429973424,0.1326,0.296025,0.1326,0.274825,2004.0,113.0,8.0
0.1326,0.352,0.15679102564102557,0.13945000000000002,0.03972469492901121,0.1326,0.28283749999999996,0.1326,0.2613,2004.0,113.0,9.0
0.1326,0.3481,0.1549580586080585,0.13879999999999998,0.037463103060250906,0.1326,0.2755875,0.1326,0.251975,2004.0,113.0,10.0
0.1326,0.3467,0.15405384615384596,0.13845000000000002,0.03630060572505158,0.1326,0.2720125,0.1326,0.24765,2004.0,113.0,11.0
0.1326,0.3462,0.15372344322344306,0.13835,0.03587660401239098,0.1326,0.2704375,0.1326,0.246025,2004.0,113.0,12.0
0.1326,0.3464,0.1538494505494505,0.13845000000000002,0.03603652695428501,0.1326,0.2710125,0.1326,0.24659999999999999,2004.0,113.0,13.0
0.1326,0.3472,0.15446282051282037,0.1386,0.03682894691334124,0.1326,0.27375000000000005,0.1326,0.249425,2004.0,113.0,14.0
0.1326,0.3499,0.155825824175824,0.1391,0.038538654630067636,0.1326,0.279,0.1326,0.256225,2004.0,113.0,15.0
0.1326,0.356,0.15843021978021948,0.14,0.04165238346591916,0.1326,0.28905000000000003,0.1326,0.26842499999999997,2004.0,113.0,16.0
0.1326,0.3677,0.16328736263736265,0.14195000000000002,0.04679476962073051,0.1326,0.3068625,0.1326,0.2842,2004.0,113.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,113.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,6.0
0.1326,0.3772,0.16852161172161173,0.145,0.05121937500705356,0.1326,0.3217,0.1326,0.296525,2004.0,114.0,7.0
0.1326,0.3643,0.16188901098901087,0.14165,0.04508566472199044,0.1326,0.3006125,0.1326,0.27935,2004.0,114.0,8.0
0.1326,0.3564,0.15833937728937705,0.14040000000000002,0.04118865131371403,0.1326,0.28759999999999997,0.1326,0.266225,2004.0,114.0,9.0
0.1326,0.3528,0.1564322344322344,0.1395,0.03893186597624942,0.1326,0.2803125,0.1326,0.2566,2004.0,114.0,10.0
0.1326,0.3516,0.1554851648351647,0.1392,0.0377668076644749,0.1326,0.27687500000000004,0.1326,0.2522,2004.0,114.0,11.0
0.1326,0.3513,0.15514212454212448,0.139,0.03734624383641613,0.1326,0.275425,0.1326,0.250525,2004.0,114.0,12.0
0.1326,0.3513,0.1552728937728938,0.139,0.037503201057941235,0.1326,0.2759875,0.1326,0.251075,2004.0,114.0,13.0
0.1326,0.352,0.15590842490842483,0.13935,0.038286758705764506,0.1326,0.27825,0.1326,0.254125,2004.0,114.0,14.0
0.1326,0.3545,0.15732564102564092,0.13990000000000002,0.040003854883643844,0.1326,0.2836375,0.1326,0.2613,2004.0,114.0,15.0
0.1326,0.36,0.16002380952380924,0.141,0.04309164057113947,0.1326,0.294075,0.1326,0.27315,2004.0,114.0,16.0
0.1326,0.3708,0.16501941391941363,0.14305,0.04816117120044942,0.1326,0.311375,0.1326,0.28905000000000003,2004.0,114.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,114.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,6.0
0.1326,0.3796,0.17045274725274712,0.14645,0.05255514327049133,0.1326,0.3250375,0.1326,0.2989,2004.0,115.0,7.0
0.1326,0.3677,0.16364175824175808,0.14275,0.046522900899401975,0.1326,0.3049,0.1326,0.283925,2004.0,115.0,8.0
0.1326,0.3606,0.1599683150183149,0.1411,0.042661528591258685,0.1326,0.292075,0.1326,0.270575,2004.0,115.0,9.0
0.1326,0.3574,0.15798040293040275,0.14035,0.040404432954889456,0.1326,0.2849875,0.1326,0.261425,2004.0,115.0,10.0
0.1326,0.3562,0.15699725274725265,0.13995000000000002,0.03923565420948264,0.1326,0.2814125,0.1326,0.2569,2004.0,115.0,11.0
0.1326,0.356,0.15663827838827823,0.13974999999999999,0.03880838436748044,0.1326,0.280075,0.1326,0.255325,2004.0,115.0,12.0
0.1326,0.3562,0.15677362637362632,0.13985,0.03897100545865232,0.1326,0.2806,0.1326,0.255975,2004.0,115.0,13.0
0.1326,0.3567,0.15743498168498155,0.14005,0.03976227389640222,0.1326,0.2830875,0.1326,0.258875,2004.0,115.0,14.0
0.1326,0.3586,0.15890567765567734,0.1406,0.041465155757780606,0.1326,0.2882375,0.1326,0.266075,2004.0,115.0,15.0
0.1326,0.3638,0.1616996336996335,0.1419,0.04453001173163676,0.1326,0.298125,0.1326,0.277525,2004.0,115.0,16.0
0.1326,0.3735,0.1668380952380951,0.1443,0.049525724343800065,0.1326,0.315125,0.1326,0.29152500000000003,2004.0,115.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,115.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,6.0
0.1326,0.3816,0.1724454212454211,0.14789999999999998,0.05384940560102494,0.1326,0.328175,0.1326,0.3024,2004.0,116.0,7.0
0.1326,0.3706,0.1654545787545787,0.1438,0.04790339501774267,0.1326,0.3089375,0.1326,0.287,2004.0,116.0,8.0
0.1326,0.3643,0.16165347985347972,0.14215,0.04408479440759755,0.1326,0.29643749999999996,0.1326,0.27492500000000003,2004.0,116.0,9.0
0.1326,0.3613,0.15959157509157484,0.14115,0.041829159778673075,0.1326,0.289325,0.1326,0.2659,2004.0,116.0,10.0
0.1326,0.387,0.16645842490842475,0.14385,0.0504167502791205,0.1326,0.3166625,0.1326,0.29495000000000005,2004.0,116.0,11.0
0.1326,0.3694,0.16173168498168478,0.14205,0.04460777448694972,0.1326,0.296875,0.1326,0.27555,2004.0,116.0,12.0
0.1326,0.3696,0.16196520146520138,0.14205,0.04488354265784924,0.1326,0.2980625,0.1326,0.27645,2004.0,116.0,13.0
0.1326,0.3708,0.1631016483516484,0.14255,0.046191974530641326,0.1326,0.3036875,0.1326,0.2811,2004.0,116.0,14.0
0.1326,0.3743,0.1654633699633699,0.14325,0.04886044097709028,0.1326,0.3124,0.1326,0.2883,2004.0,116.0,15.0
0.1326,0.381,0.16967490842490837,0.14505,0.053332344975950616,0.1326,0.329225,0.1326,0.30545,2004.0,116.0,16.0
0.1326,0.393,0.17706062271062256,0.14915,0.06028274881242696,0.1326,0.348375,0.1326,0.3267,2004.0,116.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,116.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,6.0
0.1326,0.4019,0.18469688644688628,0.15445,0.0658963927498612,0.1326,0.35902500000000004,0.1326,0.34319999999999995,2004.0,117.0,7.0
0.1326,0.3884,0.1747886446886446,0.1481,0.05771439407690553,0.1326,0.339675,0.1326,0.31820000000000004,2004.0,117.0,8.0
0.1326,0.3801,0.16916556776556765,0.14555,0.05221588061493026,0.1326,0.3233125,0.1326,0.2999,2004.0,117.0,9.0
0.1326,0.3757,0.16593663003662984,0.144,0.0487864541170985,0.1326,0.3126375,0.1326,0.28955,2004.0,117.0,10.0
0.1326,0.3738,0.16422380952380952,0.14325,0.046892129002015163,0.1326,0.3054125,0.1326,0.28302499999999997,2004.0,117.0,11.0
0.1326,0.3733,0.16356483516483492,0.1431,0.04615669173974773,0.1326,0.30203749999999996,0.1326,0.28045000000000003,2004.0,117.0,12.0
0.1326,0.3735,0.16380439560439555,0.1431,0.046420340951329755,0.1326,0.30335,0.1326,0.281375,2004.0,117.0,13.0
0.1326,0.3748,0.164991391941392,0.1436,0.047745870651790125,0.1326,0.30874999999999997,0.1326,0.28615,2004.0,117.0,14.0
0.1326,0.3777,0.167454029304029,0.14475,0.05042530266515544,0.1326,0.3175375,0.1326,0.2938,2004.0,117.0,15.0
0.1326,0.384,0.17181062271062242,0.14675,0.054876671375575406,0.1326,0.331875,0.1326,0.3088,2004.0,117.0,16.0
0.1326,0.395,0.1794135531135532,0.1508,0.061763565455784195,0.1326,0.3502375,0.1326,0.330525,2004.0,117.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,117.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,6.0
0.1326,0.4033,0.18731080586080592,0.15685,0.0673441497598146,0.1326,0.3614875,0.1326,0.3462,2004.0,118.0,7.0
0.1326,0.3909,0.17714761904761875,0.15005000000000002,0.059263661559817785,0.1326,0.3416125,0.1326,0.322575,2004.0,118.0,8.0
0.1326,0.383,0.17132399267399262,0.1471,0.05378229195453201,0.1326,0.326075,0.1326,0.30567500000000003,2004.0,118.0,9.0
0.1326,0.3792,0.16796666666666657,0.14535,0.050347512230174654,0.1326,0.317625,0.1326,0.2944,2004.0,118.0,10.0
0.1326,0.3774,0.1661800366300363,0.1446,0.04844899015050947,0.1326,0.31,0.1326,0.28835,2004.0,118.0,11.0
0.1326,0.377,0.1654776556776554,0.14445,0.047684527665839915,0.1326,0.3068,0.1326,0.2853,2004.0,118.0,12.0
0.1326,0.377,0.16572967032967004,0.14445,0.04795640335391519,0.1326,0.3078875,0.1326,0.28645,2004.0,118.0,13.0
0.1326,0.3782,0.1669774725274722,0.14485,0.04930090780026708,0.1326,0.313575,0.1326,0.291175,2004.0,118.0,14.0
0.1326,0.3809,0.1695285714285711,0.14615,0.05196851542058575,0.1326,0.32161249999999997,0.1326,0.299575,2004.0,118.0,15.0
0.1326,0.3865,0.17404578754578734,0.14845,0.056425669792927326,0.1326,0.333775,0.1326,0.314125,2004.0,118.0,16.0
0.1326,0.3967,0.1818617216117215,0.1529,0.0632288818859985,0.1326,0.35150000000000003,0.1326,0.333925,2004.0,118.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,118.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,6.0
0.1326,0.4043,0.19001007326007316,0.1601,0.0687618346057117,0.1326,0.36288750000000003,0.1326,0.34855,2004.0,119.0,7.0
0.1326,0.3928,0.17959029304029314,0.1522,0.06077658407361414,0.1326,0.34495,0.1326,0.32635000000000003,2004.0,119.0,8.0
0.1326,0.3857,0.17356630036630025,0.14875,0.0553204821289985,0.1326,0.32975,0.1326,0.309825,2004.0,119.0,9.0
0.1326,0.382,0.17007582417582412,0.1471,0.05188425475538146,0.1326,0.320125,0.1326,0.29875,2004.0,119.0,10.0
0.1326,0.3806,0.168211172161172,0.1461,0.0499697552901866,0.1326,0.31296250000000003,0.1326,0.291875,2004.0,119.0,11.0
0.1326,0.3801,0.16748003663003658,0.14579999999999999,0.04921042315934291,0.1326,0.3097625,0.1326,0.28905000000000003,2004.0,119.0,12.0
0.1326,0.3804,0.16774340659340642,0.14585,0.049487944250817234,0.1326,0.310825,0.1326,0.290125,2004.0,119.0,13.0
0.1326,0.381,0.1690390109890109,0.1466,0.050819577226485994,0.1326,0.3164125,0.1326,0.29515,2004.0,119.0,14.0
0.1326,0.3838,0.1716954212454211,0.14789999999999998,0.053506080912293204,0.1326,0.32466249999999997,0.1326,0.30395000000000005,2004.0,119.0,15.0
0.1326,0.389,0.17636630036630013,0.1501,0.057938963137139955,0.1326,0.3375375,0.1326,0.31785,2004.0,119.0,16.0
0.1326,0.3982,0.18439816849816812,0.1555,0.06468572631809894,0.1326,0.3548125,0.1326,0.33792500000000003,2004.0,119.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,119.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,6.0
0.1326,0.4053,0.19277967032967028,0.16244999999999998,0.07011455324518481,0.1326,0.3643125,0.1326,0.35035000000000005,2004.0,120.0,7.0
0.1326,0.3945,0.18209981684981671,0.15435,0.06223726913748041,0.1326,0.34862499999999996,0.1326,0.33055,2004.0,120.0,8.0
0.1326,0.388,0.17587948717948704,0.15084999999999998,0.05681878921457171,0.1326,0.33344999999999997,0.1326,0.313925,2004.0,120.0,9.0
0.1326,0.3848,0.1722556776556775,0.149,0.05337375445809283,0.1326,0.322075,0.1326,0.30257500000000004,2004.0,120.0,10.0
0.1326,0.3833,0.1703100732600731,0.148,0.051459457179469294,0.1326,0.3156375,0.1326,0.296075,2004.0,120.0,11.0
0.1326,0.383,0.1695499999999999,0.1475,0.050687714976523475,0.1326,0.31245,0.1326,0.293425,2004.0,120.0,12.0
0.1326,0.383,0.1698194139194138,0.1476,0.050959886260953095,0.1326,0.313575,0.1326,0.29435,2004.0,120.0,13.0
0.1326,0.384,0.17117032967032964,0.14845,0.052305907525756166,0.1326,0.3187375,0.1326,0.29895,2004.0,120.0,14.0
0.1326,0.3862,0.17392216117216108,0.14984999999999998,0.05497691695511467,0.1326,0.3269375,0.1326,0.307975,2004.0,120.0,15.0
0.1326,0.3909,0.1787551282051282,0.15225,0.059398618750212365,0.1326,0.341125,0.1326,0.321725,2004.0,120.0,16.0
0.1326,0.3994,0.18699542124542126,0.158,0.06606536516518607,0.1326,0.3575625,0.1326,0.34104999999999996,2004.0,120.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,120.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,6.0
0.1326,0.4058,0.19562948717948725,0.1655,0.0714430794827257,0.1326,0.36543749999999997,0.1326,0.35424999999999995,2004.0,121.0,7.0
0.1326,0.396,0.1847086080586078,0.157,0.06369044445406383,0.1326,0.35131249999999997,0.1326,0.33337500000000003,2004.0,121.0,8.0
0.1326,0.39,0.17828919413919414,0.15325,0.05829819022865589,0.1326,0.33625000000000005,0.1326,0.3176,2004.0,121.0,9.0
0.1326,0.387,0.1745263736263735,0.15134999999999998,0.05485453290494581,0.1326,0.3239125,0.1326,0.3069,2004.0,121.0,10.0
0.1326,0.386,0.17250439560439546,0.1499,0.05293172839187725,0.1326,0.3179375,0.1326,0.3006,2004.0,121.0,11.0
0.1326,0.3855,0.17170732600732597,0.14934999999999998,0.05215925139286574,0.1326,0.3149,0.1326,0.298125,2004.0,121.0,12.0
0.1326,0.3809,0.16841776556776547,0.14734999999999998,0.048735965990766995,0.1326,0.303875,0.1326,0.2859,2004.0,121.0,13.0
0.1326,0.3774,0.1682835164835165,0.1472,0.048463533470218555,0.1326,0.30265000000000003,0.1326,0.28515,2004.0,121.0,14.0
0.1326,0.3777,0.17011904761904764,0.1482,0.05010716665591826,0.1326,0.30725,0.1326,0.290925,2004.0,121.0,15.0
0.1326,0.38,0.1735172161172161,0.15065,0.05301744767628235,0.1326,0.31584999999999996,0.1326,0.300025,2004.0,121.0,16.0
0.1326,0.385,0.17955293040293024,0.15539999999999998,0.057582057289334576,0.1326,0.329125,0.1326,0.312025,2004.0,121.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,121.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,122.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,122.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,122.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,122.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,122.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,122.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,122.0,6.0
0.1326,0.3894,0.18637124542124525,0.16155,0.06164533150553847,0.1326,0.338025,0.1326,0.3179,2004.0,122.0,7.0
0.1326,0.3833,0.17827417582417573,0.1547,0.05627646347330831,0.1326,0.3232,0.1326,0.30884999999999996,2004.0,122.0,8.0
